"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
1199 2 1 1 1 53 2 1 2 1 1 54 1
1200 2 2 1 1 68 2 1 1 1 1 69 1
1201 2 2 2 1 64 2 1 1 2 1 68 1
1201 3 1 2 1 18 9 1 1 2 1 68 1
1202 2 2 1 1 61 2 2 1 1 1 62 1
1203 2 2 1 1 49 2 1 1 1 1 52 1
1203 3 1 1 1 32 3 1 1 1 1 52 1
1204 2 2 1 1 62 2 1 1 1 1 61 1
1205 2 2 7 1 53 11 2 1 1 1 53 1
1206 2 2 2 1 27 2 2 1 2 1 31 1
1206 3 2 2 1 7 3 2 1 2 1 31 1
1207 2 2 1 1 69 2 1 1 1 1 71 1
1208 2 2 2 1 86 5 1 2 2 1 50 1
1209 2 1 1 2 25 7 1 2 1 2 28 1
1209 3 1 1 2 53 5 1 2 1 2 28 1
1210 2 2 1 2 25 3 1 2 1 1 57 1
1211 2 2 1 1 42 2 1 1 1 1 44 1
1211 3 2 1 1 10 3 1 1 1 1 44 1
1212 2 2 1 1 61 2 1 1 1 1 60 1
1213 2 2 1 1 66 2 1 1 1 1 68 1
1214 2 2 1 1 54 2 1 1 1 1 61 1
1214 3 1 1 1 26 3 1 1 1 1 61 1
1215 2 1 1 1 56 3 1 2 1 1 73 1
1215 3 1 1 1 22 9 1 2 1 1 73 1
1216 2 1 1 1 15 3 2 1 1 1 36 1
1216 3 2 1 1 17 3 2 1 1 1 36 1
1217 2 2 1 1 60 2 1 1 1 1 66 1
1218 2 2 1 2 58 2 1 1 8 2 53 1
1219 2 1 6 1 38 2 2 2 6 1 39 1
1220 2 1 1 1 30 2 2 2 1 1 35 1
1220 3 1 1 1 1 3 2 2 1 1 35 1
1221 2 2 1 5 28 7 1 2 1 5 30 1
1221 3 2 1 5 55 5 1 2 1 5 30 1
1222 2 1 1 1 47 2 1 2 1 1 45 1
1222 3 1 1 1 12 3 1 2 1 1 45 1
1223 2 2 1 1 75 2 1 1 1 1 78 1
1224 2 1 1 1 43 2 2 2 1 1 43 1
1225 2 1 2 1 29 3 1 2 2 1 62 1
1225 3 1 2 1 5 9 1 2 2 1 62 1
1226 2 1 1 1 30 2 1 2 1 1 33 1
1226 3 1 1 1 3 3 1 2 1 1 33 1
1227 2 1 1 1 69 2 1 2 1 1 62 1
1228 2 2 1 1 64 2 1 1 1 1 65 1
1229 2 2 1 1 66 2 1 1 1 1 71 1
1230 2 2 6 1 45 2 1 1 6 1 50 1
1231 2 1 1 4 40 11 2 2 1 1 35 1
1232 2 2 1 1 47 11 1 2 1 1 39 1
1233 2 2 1 1 27 3 1 2 1 1 54 1
1234 2 1 1 1 51 2 1 2 1 1 53 1
1235 2 2 1 1 50 2 1 1 1 1 51 1
1236 2 1 1 1 15 3 2 2 1 1 59 1
1237 2 2 1 1 82 2 2 1 1 1 77 1
1238 2 1 1 1 35 2 2 2 1 1 29 1
1238 3 1 1 1 8 3 2 2 1 1 29 1
1239 2 2 1 1 55 2 1 1 1 1 64 1
1239 3 1 1 1 20 3 1 1 1 1 64 1
1240 2 1 2 1 5 3 2 2 2 1 35 1
1241 2 1 1 1 65 2 1 2 1 1 49 1
1242 2 2 1 1 51 11 1 2 1 1 51 1
1243 2 2 1 1 6 3 1 1 1 1 39 1
1244 2 2 1 1 46 2 1 1 1 1 62 1
1244 3 2 1 1 17 3 1 1 1 1 62 1
1245 2 1 1 1 38 2 2 2 1 1 39 1
1246 2 2 1 1 35 11 2 1 1 1 33 1
1247 2 1 1 1 26 3 1 2 1 1 56 1
1248 2 2 1 1 57 2 1 1 1 1 60 1
1249 2 2 1 1 64 2 1 1 1 1 64 1
1250 2 1 6 1 55 11 2 1 6 1 56 1
1251 2 2 1 1 50 2 1 1 1 1 53 1
1251 3 1 1 1 16 3 1 1 1 1 53 1
1252 2 1 1 1 39 2 1 2 1 1 26 1
1253 2 2 1 1 45 2 1 1 1 1 49 1
1253 3 1 6 1 9 3 1 1 1 1 49 1
1254 2 2 1 1 80 2 1 1 1 1 81 1
1255 2 2 1 1 53 2 1 1 1 1 54 1
1255 3 2 1 1 16 3 1 1 1 1 54 1
1256 2 1 1 1 29 2 1 2 1 5 32 1
1257 2 2 1 1 24 3 2 2 1 1 59 1
1258 2 2 1 1 19 3 2 2 1 1 42 1
1259 2 2 1 1 32 2 1 1 1 1 38 1
1259 3 1 1 1 14 3 1 1 1 1 38 1
1260 2 1 1 1 87 2 1 2 1 1 87 1
1261 2 1 8 1 75 11 1 2 1 1 63 1
1262 2 2 1 1 74 2 1 1 1 1 75 1
1263 2 2 1 1 58 2 1 1 1 1 59 1
1264 2 1 1 1 50 2 1 2 1 1 52 1
1264 3 2 1 1 18 3 1 2 1 1 52 1
1265 2 2 1 1 67 2 1 1 1 1 79 1
1266 2 2 1 1 65 2 1 1 1 1 65 1
1267 2 1 2 1 7 3 2 2 2 1 30 1
1267 3 1 2 1 31 11 2 2 2 1 30 1
1268 2 2 1 1 61 2 1 1 1 1 63 1
1268 3 1 1 1 24 3 1 1 1 1 63 1
1269 2 2 1 1 61 10 1 1 1 1 61 1
1270 2 1 1 1 51 2 2 2 1 1 51 1
1271 2 1 1 1 82 2 1 2 1 1 76 1
1272 2 1 1 1 82 2 1 2 1 1 79 1
1273 2 1 1 1 69 2 2 2 1 1 68 1
1274 2 1 1 1 64 7 1 1 1 1 65 1
1274 3 1 1 1 67 11 1 1 1 1 65 1
1275 2 1 1 1 85 2 1 2 1 1 84 1
1276 2 2 1 1 67 2 1 1 1 1 67 1
1277 2 2 1 1 2 3 2 2 1 1 20 1
1277 3 1 1 1 21 12 2 2 1 1 20 1
1278 2 2 2 1 75 2 1 1 2 1 82 1
1279 2 2 2 1 49 3 2 2 2 1 70 1
1280 2 2 1 1 51 2 1 1 1 1 52 1
1281 2 1 1 1 32 3 1 1 1 1 58 1
1282 2 2 1 1 57 3 1 2 1 1 77 1
1283 2 2 1 1 75 2 1 1 1 1 75 1
1284 2 2 1 1 86 2 2 1 1 1 88 1
1285 2 2 1 2 39 2 2 1 1 2 41 1
1285 3 2 1 2 2 3 2 1 1 2 41 1
1286 2 2 1 1 41 2 1 1 3 1 42 1
1287 2 1 1 1 62 2 1 2 1 1 53 1
1288 2 2 6 1 54 2 1 1 4 1 55 1
1288 3 1 8 1 14 3 1 1 4 1 55 1
1289 2 1 1 1 37 3 1 2 1 1 62 1
1290 2 2 1 1 48 2 1 1 1 1 51 1
1290 3 1 1 1 27 3 1 1 1 1 51 1
1291 2 1 1 1 24 3 1 1 1 1 45 1
1291 3 2 1 1 17 3 1 1 1 1 45 1
1292 2 2 1 1 23 2 1 1 1 1 25 1
1292 3 1 1 1 3 3 1 1 1 1 25 1
1293 2 2 1 1 41 2 1 1 1 1 51 1
1293 3 2 1 1 5 3 1 1 1 1 51 1
1294 2 1 8 1 16 3 1 2 1 1 34 1
1294 3 1 1 1 47 11 1 2 1 1 34 1
1295 2 1 2 1 77 2 1 2 2 1 72 1
1295 3 1 2 1 53 3 1 2 2 1 72 1
1296 2 1 1 2 53 2 2 2 1 1 49 1
1297 2 1 1 1 67 2 1 2 2 1 54 1
1298 2 1 1 1 69 2 1 2 1 1 66 1
1299 2 1 7 3 20 3 2 2 7 3 51 1
1300 2 2 1 1 52 2 1 1 1 1 54 1
1300 3 1 1 1 23 3 1 1 1 1 54 1
1301 2 2 1 1 46 2 1 1 1 1 50 1
1302 2 2 1 1 29 2 1 1 1 1 31 1
1302 3 2 1 1 1 3 1 1 1 1 31 1
1303 2 2 6 1 58 2 1 1 6 1 63 1
1304 2 2 6 1 47 2 1 1 6 1 47 1
1304 3 2 1 1 15 3 1 1 6 1 47 1
1305 2 2 1 1 77 2 1 1 1 1 76 1
1306 2 2 1 1 66 2 1 1 1 1 67 1
1307 2 2 1 1 19 3 2 2 1 1 41 1
1307 3 1 1 1 13 3 2 2 1 1 41 1
1308 2 2 1 1 56 11 1 1 1 1 62 1
1309 2 1 6 1 48 2 2 2 6 1 44 1
1309 3 1 6 1 15 3 2 2 6 1 44 1
1310 2 2 1 1 16 3 1 1 1 1 50 1
1310 3 2 1 1 13 3 1 1 1 1 50 1
1311 2 1 3 1 6 3 2 2 8 1 26 1
1312 2 1 2 1 22 3 2 2 2 1 41 1
1312 3 2 2 1 43 7 2 2 2 1 41 1
1313 2 2 1 1 83 2 1 1 1 1 86 1
1314 2 2 1 1 21 2 2 1 1 3 21 1
1315 2 2 1 1 57 2 1 1 1 1 59 1
1316 2 2 1 1 52 2 1 1 1 1 61 1
1317 2 2 1 1 64 2 1 1 1 1 65 1
1318 2 2 1 1 64 2 1 1 1 1 67 1
1319 2 1 2 1 29 11 2 2 2 1 30 1
1320 2 1 1 1 58 2 1 2 1 2 54 1
1321 2 2 1 1 61 2 1 1 1 1 63 1
1322 2 2 1 1 76 2 1 1 1 2 79 1
1323 2 1 1 1 42 2 1 2 1 1 42 1
1323 3 1 1 1 8 3 1 2 1 1 42 1
1324 2 2 1 1 68 2 1 1 1 1 68 1
1325 2 2 6 1 47 2 2 1 1 1 49 1
1326 2 2 1 1 48 2 1 1 1 1 58 1
1327 2 2 1 1 18 3 2 1 1 1 51 1
1327 3 1 1 1 15 3 2 1 1 1 51 1
1328 2 2 2 1 43 2 1 1 2 1 51 1
1328 3 2 2 1 17 3 1 1 2 1 51 1
1329 2 2 1 2 39 2 1 1 1 1 42 1
1329 3 2 1 2 6 3 1 1 1 1 42 1
1330 2 2 1 1 23 2 2 1 1 1 23 1
1331 2 1 1 3 64 7 1 2 1 3 67 1
1331 3 2 1 3 63 7 1 2 1 3 67 1
1332 2 1 1 1 84 11 1 2 1 1 75 1
1333 2 2 7 2 30 11 2 1 7 2 37 1
1334 2 2 1 1 9 3 2 2 1 1 29 1
1334 3 1 1 1 7 3 2 2 1 1 29 1
1335 2 1 1 1 86 10 1 1 1 1 26 1
1335 3 2 1 1 82 12 1 1 1 1 26 1
1336 2 2 1 2 30 3 1 2 1 2 58 1
1337 2 2 2 1 54 3 2 2 2 1 78 1
1338 2 1 2 1 58 11 2 2 2 1 69 1
1339 2 2 7 2 61 10 1 2 7 2 56 1
1339 3 2 7 2 60 12 1 2 7 2 56 1
1340 2 2 1 4 91 2 1 1 1 4 87 1
1341 2 2 2 1 68 11 1 1 9 1 66 1
1342 2 2 1 1 64 2 1 1 1 3 66 1
1343 2 2 1 1 53 2 1 1 1 1 56 1
1343 3 1 1 1 26 3 1 1 1 1 56 1
1344 2 2 5 1 64 11 1 1 2 1 75 1
1345 2 2 2 1 63 12 1 1 2 1 71 1
1346 2 1 1 1 66 3 1 1 1 1 95 1
1347 2 1 1 1 62 2 1 2 1 1 65 1
1348 2 1 1 1 4 3 2 2 1 1 33 1
1349 2 2 1 1 40 2 1 1 1 1 44 1
1349 3 1 1 1 2 3 1 1 1 1 44 1
1350 2 2 1 1 55 2 1 1 1 1 58 1
1351 2 1 1 1 4 3 1 1 1 1 35 1
1352 2 2 1 1 14 3 1 2 1 1 54 1
1353 2 1 1 1 45 2 1 2 1 1 46 1
1353 3 1 1 1 9 3 1 2 1 1 46 1
1354 2 2 1 1 62 2 1 1 1 1 67 1
1355 2 2 1 1 58 2 1 1 1 1 64 1
1355 3 1 1 1 41 3 1 1 1 1 64 1
1356 2 1 1 1 68 2 1 2 1 1 66 1
1357 2 2 1 1 80 2 1 1 1 1 84 1
1358 2 1 1 1 83 2 1 2 1 1 78 1
1359 2 1 1 1 61 2 1 2 1 1 61 1
1360 2 1 1 1 70 2 1 2 1 1 67 1
1361 2 1 1 1 68 2 1 2 1 1 60 1
1362 2 1 8 2 13 3 2 2 7 1 35 1
1363 2 2 1 1 60 2 1 1 1 1 63 1
1364 2 2 1 1 53 2 1 1 1 1 54 1
1365 2 2 1 1 72 2 1 1 1 1 75 1
1366 2 2 1 1 59 2 1 1 1 1 67 1
1367 2 2 7 1 30 2 2 1 1 1 31 1
1367 3 2 7 1 6 3 2 1 1 1 31 1
1368 2 2 1 1 30 2 1 1 1 1 30 1
1368 3 1 1 1 1 3 1 1 1 1 30 1
1369 2 2 1 1 22 3 1 2 1 1 59 1
1369 3 2 1 1 66 7 1 2 1 1 59 1
1370 2 2 1 1 61 2 1 1 1 1 64 1
1371 2 2 2 1 27 3 1 1 2 1 69 1
1371 3 1 2 1 4 9 1 1 2 1 69 1
1372 2 2 1 1 65 2 1 1 1 5 67 1
1373 2 2 2 1 74 10 2 2 2 1 25 1
1374 2 2 1 1 35 11 1 1 1 1 34 1
1375 2 2 1 1 71 2 1 1 1 1 74 1
1376 2 1 2 1 35 11 2 2 1 1 23 1
1377 2 2 1 1 94 5 1 1 1 1 71 1
1378 2 2 1 1 77 2 1 1 1 1 78 1
1379 2 2 1 1 43 2 2 1 1 5 47 1
1379 3 1 1 5 68 5 2 1 1 5 47 1
1380 2 1 1 1 71 2 1 2 1 1 70 1
1381 2 2 1 1 33 2 1 1 1 1 35 1
1381 3 1 1 1 7 3 1 1 1 1 35 1
1382 2 2 1 1 61 2 1 1 1 1 60 1
1383 2 2 1 1 61 2 2 1 1 1 63 1
1383 3 1 1 1 29 3 2 1 1 1 63 1
1384 2 2 1 1 69 2 2 1 1 1 73 1
1384 3 1 1 1 36 3 2 1 1 1 73 1
1385 2 2 1 1 78 2 1 1 1 1 86 1
1386 2 2 1 1 50 2 1 1 1 1 46 1
1386 3 1 1 1 17 3 1 1 1 1 46 1
1387 2 2 1 1 60 11 2 1 1 1 55 1
1388 2 2 1 1 71 2 1 1 1 1 73 1
1389 2 1 1 1 54 2 1 2 1 1 53 1
1390 2 2 1 1 26 11 2 1 1 1 26 1
1391 2 1 1 1 55 2 1 2 1 1 63 1
1391 3 2 1 1 94 5 1 2 1 1 63 1
1392 2 2 1 1 70 2 1 1 1 1 69 1
1393 2 2 2 1 44 3 2 2 2 1 82 1
1394 2 2 1 1 57 2 1 1 1 1 60 1
1394 3 1 1 1 28 3 1 1 1 1 60 1
1395 2 1 7 2 35 10 2 2 7 2 38 1
1395 3 2 7 5 31 10 2 2 7 2 38 1
1396 2 2 1 1 58 2 1 1 1 1 63 1
1397 2 1 8 1 25 3 1 2 1 1 56 1
1398 2 2 2 1 43 2 1 1 2 1 47 1
1398 3 2 2 1 3 3 1 1 2 1 47 1
1399 2 1 1 1 38 3 1 2 1 1 75 1
1400 2 2 1 1 60 2 1 1 1 1 58 1
1401 2 2 1 1 53 2 1 1 1 1 52 1
1402 2 1 2 1 56 11 2 2 2 1 57 1
1402 3 1 2 1 16 12 2 2 2 1 57 1
1403 2 1 2 1 53 2 2 2 2 1 54 1
1403 3 2 2 1 18 3 2 2 2 1 54 1
1404 2 1 1 1 59 7 1 2 1 1 57 1
1405 2 1 1 1 9 3 1 2 1 1 45 1
1405 3 2 1 1 5 3 1 2 1 1 45 1
1406 2 1 1 1 56 2 1 2 1 1 53 1
1407 2 1 8 2 9 3 2 2 1 1 30 1
1407 3 1 8 3 3 3 2 2 1 1 30 1
1408 2 2 1 1 29 2 1 1 1 1 29 1
1408 3 2 1 1 7 3 1 1 1 1 29 1
1409 2 1 1 1 26 11 2 2 1 1 26 1
1410 2 2 1 1 64 2 1 1 1 1 64 1
1411 2 2 1 1 63 2 1 1 1 1 64 1
1412 2 2 4 1 70 2 2 1 4 1 71 1
1413 2 2 1 1 56 2 1 1 1 1 56 1
1414 2 2 1 1 74 2 1 1 1 1 75 1
1415 2 2 1 1 71 2 1 1 1 1 72 1
1415 3 1 1 1 52 3 1 1 1 1 72 1
1416 2 2 1 1 71 2 1 1 1 1 75 1
1417 2 2 1 1 81 2 1 1 1 1 81 1
1417 3 1 1 1 51 3 1 1 1 1 81 1
1418 2 2 1 1 40 2 2 1 1 1 40 1
1418 3 1 1 1 2 9 2 1 1 1 40 1
1419 2 2 1 3 12 3 1 2 1 1 35 1
1419 3 1 1 1 25 11 1 2 1 1 35 1
1420 2 2 1 1 58 2 1 1 1 1 58 1
1421 2 1 1 1 39 11 1 2 1 1 39 1
1422 2 2 1 1 70 2 1 1 1 1 70 1
1423 2 1 1 1 52 2 1 2 1 1 49 1
1423 3 2 1 1 29 3 1 2 1 1 49 1
1424 2 1 1 1 41 2 1 2 1 1 41 1
1425 2 2 2 1 70 2 1 1 2 1 72 1
1425 3 2 2 1 50 3 1 1 2 1 72 1
1426 2 2 1 1 64 2 1 1 1 1 68 1
1427 2 2 2 1 63 2 1 1 2 1 64 1
1427 3 1 2 1 38 3 1 1 2 1 64 1
1428 2 1 1 1 55 2 1 2 1 1 53 1
1429 2 2 1 2 25 2 2 1 1 1 30 1
1430 2 2 2 1 57 2 1 1 2 1 56 1
1431 2 2 1 1 27 2 2 1 1 1 28 1
1431 3 2 1 1 1 3 2 1 1 1 28 1
1432 2 2 1 1 19 3 1 2 1 1 54 1
1432 3 2 1 1 13 3 1 2 1 1 54 1
1433 2 2 1 1 51 2 1 1 1 1 51 1
1433 3 2 1 1 21 3 1 1 1 1 51 1
1434 2 2 1 1 80 5 2 1 1 1 37 1
1435 2 1 1 1 32 11 2 2 1 1 31 1
1436 2 2 1 1 53 2 1 1 1 1 58 1
1436 3 2 1 1 18 3 1 1 1 1 58 1
1437 2 1 1 1 76 2 1 2 1 1 74 1
1438 2 1 1 1 2 3 2 1 1 1 23 1
1438 3 2 1 1 26 11 2 1 1 1 23 1
1439 2 1 6 1 82 5 1 1 6 1 41 1
1440 2 2 1 1 58 2 1 1 1 1 59 1
1441 2 1 1 1 54 2 1 2 1 1 48 1
1441 3 1 1 1 18 3 1 2 1 1 48 1
1442 2 2 2 1 14 3 1 2 2 1 39 1
1443 2 2 1 5 27 2 2 1 1 5 32 1
1444 2 2 1 1 15 3 1 2 1 1 46 1
1444 3 1 1 1 11 3 1 2 1 1 46 1
1445 2 1 1 1 67 11 1 2 1 1 67 1
1446 2 2 1 2 53 3 1 2 1 2 72 1
1446 3 1 1 2 30 9 1 2 1 2 72 1
1447 2 1 1 2 23 3 2 2 1 2 45 1
1447 3 1 1 2 21 3 2 2 1 2 45 1
1448 2 1 1 1 79 2 1 2 1 1 78 1
1449 2 2 1 1 66 2 1 1 1 1 66 1
1450 2 2 1 1 70 2 1 1 1 1 73 1
1451 2 2 2 1 33 3 1 2 2 1 65 1
1452 2 1 1 1 81 2 1 2 1 1 78 1
1452 3 1 1 1 46 3 1 2 1 1 78 1
1453 2 2 1 1 28 11 2 1 1 1 27 1
1454 2 2 1 1 43 2 1 1 1 1 47 1
1454 3 1 1 1 17 3 1 1 1 1 47 1
1455 2 1 1 1 36 3 1 2 1 1 67 1
1456 2 2 2 1 55 11 2 1 2 1 57 1
1457 2 2 6 1 50 2 1 1 6 1 54 1
1457 3 1 6 1 23 3 1 1 6 1 54 1
1458 2 1 1 1 25 3 1 1 1 1 59 1
1459 2 2 1 1 9 3 2 2 1 1 48 1
1460 2 2 1 1 56 2 1 1 1 1 57 1
1461 2 2 1 5 25 12 2 2 1 5 51 1
1461 3 2 1 5 2 12 2 2 1 5 51 1
1462 2 2 1 1 54 2 1 1 1 1 56 1
1463 2 1 1 1 69 2 1 2 1 1 63 1
1464 2 1 1 1 61 2 1 2 1 1 61 1
1465 2 2 1 2 74 5 1 2 1 2 45 1
1466 2 2 1 1 53 2 1 1 1 1 57 1
1467 2 2 1 1 18 3 1 2 1 1 56 1
1468 2 1 3 1 56 2 1 2 1 1 55 1
1469 2 1 1 1 77 11 1 2 1 1 57 1
1470 2 2 1 1 22 11 2 2 7 2 37 1
1471 2 2 1 1 61 2 1 1 1 1 70 1
1472 2 2 7 5 43 11 2 1 7 5 48 1
1473 2 2 1 1 70 3 1 2 1 1 95 1
1474 2 2 1 1 66 2 1 1 1 1 62 1
1475 2 2 1 1 59 2 1 1 1 2 70 1
1476 2 2 1 1 14 3 1 2 1 1 45 1
1476 3 2 1 1 11 3 1 2 1 1 45 1
1477 2 2 1 1 53 2 1 1 1 1 53 1
1478 2 2 2 1 16 3 2 2 2 1 44 1
1479 2 2 1 1 89 5 1 1 1 1 59 1
1480 2 1 1 1 25 2 1 2 1 1 23 1
1481 2 1 1 1 73 2 1 2 1 1 71 1
1482 2 2 1 1 79 2 1 1 1 1 79 1
1483 2 2 3 1 54 2 1 1 3 1 58 1
1483 3 1 3 1 25 3 1 1 3 1 58 1
1484 2 2 1 1 18 3 1 2 1 1 47 1
1484 3 2 1 1 43 11 1 2 1 1 47 1
1485 2 2 1 1 68 2 1 1 1 1 71 1
1486 2 2 1 1 70 2 1 1 1 1 71 1
1487 2 2 1 1 54 2 1 1 1 1 57 1
1488 2 2 1 1 62 2 1 1 1 1 60 1
1489 2 2 2 1 73 2 1 1 2 1 75 1
1489 3 2 2 1 54 3 1 1 2 1 75 1
1490 2 1 2 1 42 3 2 2 2 1 64 1
1490 3 2 2 1 21 9 2 2 2 1 64 1
1491 2 2 1 1 78 2 1 1 1 1 83 1
1492 2 2 1 2 45 10 2 2 1 2 24 1
1493 2 2 1 1 69 2 1 1 1 1 63 1
1494 2 2 2 1 50 2 1 1 2 1 55 1
1495 2 2 3 1 66 3 1 2 3 1 94 1
1496 2 1 1 1 34 3 1 2 1 1 58 1
1497 2 2 1 1 59 2 1 1 1 1 57 1
1498 2 1 1 1 57 2 1 2 1 1 51 1
1498 3 1 8 5 7 3 1 2 1 1 51 1
1499 2 1 1 1 12 3 1 2 1 1 57 1
1500 2 2 1 1 60 2 1 1 1 1 59 1
1501 2 2 1 1 73 2 1 1 1 1 73 1
1502 2 2 4 1 47 2 1 1 1 1 67 1
1502 3 1 4 1 21 3 1 1 1 1 67 1
1503 2 2 1 1 58 2 1 1 1 1 58 1
1504 2 2 1 1 4 3 2 2 1 1 29 1
1505 2 2 1 1 80 2 1 1 1 1 77 1
1505 3 1 1 1 49 3 1 1 1 1 77 1
1506 2 2 1 1 60 2 1 1 1 1 69 1
1507 2 2 1 1 31 2 1 1 8 1 30 1
1508 2 2 1 1 68 2 1 1 1 1 68 1
1509 2 1 1 1 73 11 1 2 4 1 64 1
1510 2 2 1 1 70 2 1 1 1 1 73 1
1511 2 2 1 1 66 2 1 1 1 1 67 1
1512 2 1 1 1 55 2 1 2 3 1 48 1
1513 2 1 4 1 59 2 1 2 4 1 56 1
1514 2 1 1 1 75 2 1 2 1 1 73 1
1515 2 1 1 1 40 2 1 2 1 1 37 1
1515 3 1 1 1 4 3 1 2 1 1 37 1
1516 2 1 1 1 34 2 2 2 1 1 51 1
1517 2 2 1 1 64 2 1 1 1 1 67 1
1518 2 1 1 1 69 2 1 2 1 1 60 1
1519 2 2 1 1 50 11 1 1 1 1 56 1
1519 3 2 1 1 16 11 1 1 1 1 56 1
1520 2 2 1 2 4 3 2 2 1 1 25 1
1521 2 2 1 1 63 2 1 1 1 1 59 1
1522 2 1 1 1 62 2 1 2 1 1 57 1
1522 3 1 1 1 19 3 1 2 1 1 57 1
1523 2 1 1 2 12 3 2 2 1 1 37 1
1524 2 1 1 1 61 2 2 2 1 1 65 1
1524 3 1 1 1 36 3 2 2 1 1 65 1
1525 2 1 1 1 24 3 1 1 1 1 51 1
1526 2 1 1 1 59 2 1 2 1 1 49 1
1527 2 2 1 1 47 2 1 1 1 1 46 1
1527 3 1 1 1 8 3 1 1 1 1 46 1
1528 2 1 1 1 89 2 2 2 1 1 88 1
1529 2 1 2 1 24 2 2 2 1 1 23 1
1529 3 2 8 1 2 3 2 2 1 1 23 1
1530 2 2 1 1 47 2 1 1 1 1 53 1
1530 3 2 1 1 18 3 1 1 1 1 53 1
1531 2 1 1 1 43 2 1 2 1 1 33 1
1532 2 2 1 1 61 2 1 1 1 1 67 1
1533 2 2 1 1 34 11 2 1 1 1 39 1
1534 2 2 2 1 65 2 1 1 2 1 68 1
1535 2 1 1 1 58 2 2 2 1 1 46 1
1536 2 2 1 1 63 7 1 2 1 1 56 1
1536 3 2 1 1 83 5 1 2 1 1 56 1
1537 2 1 1 1 13 3 2 2 1 1 41 1
1537 3 2 1 1 9 3 2 2 1 1 41 1
1538 2 2 6 1 27 2 2 1 8 1 31 1
1539 2 1 1 2 9 3 1 2 1 2 36 1
1539 3 2 1 2 8 3 1 2 1 2 36 1
1540 2 2 1 1 55 2 1 1 1 1 46 1
1540 3 1 1 1 18 3 1 1 1 1 46 1
1541 2 2 1 1 57 2 1 1 1 1 56 1
1542 2 2 1 2 58 2 1 1 1 2 60 1
1543 2 2 1 5 37 3 2 2 1 5 59 1
1544 2 2 1 1 84 2 1 1 1 1 84 1
1545 2 1 1 1 59 2 1 2 1 1 63 1
1546 2 1 1 1 62 2 1 2 1 1 60 1
1547 2 2 1 1 35 2 1 1 1 1 37 1
1547 3 2 1 1 6 3 1 1 1 1 37 1
1548 2 2 1 1 72 2 1 1 1 1 76 1
1549 2 2 1 1 58 2 1 1 1 1 73 1
1550 2 1 1 1 15 3 2 2 1 1 45 1
1550 3 1 1 1 7 3 2 2 1 1 45 1
1551 2 1 7 2 26 11 2 1 7 2 22 1
1552 2 1 3 2 18 3 2 2 3 2 40 1
1552 3 1 3 2 10 3 2 2 3 2 40 1
1553 2 2 1 1 56 2 1 1 1 1 57 1
1554 2 1 1 2 26 2 1 2 1 1 26 1
1555 2 2 1 1 51 2 1 1 1 1 52 1
1555 3 2 1 1 20 3 1 1 1 1 52 1
1556 2 1 2 1 31 11 2 2 1 1 26 1
1557 2 2 1 1 16 3 1 2 1 1 44 1
1557 3 1 1 1 13 3 1 2 1 1 44 1
1558 2 2 1 5 65 2 1 1 1 5 73 1
1558 3 1 1 5 24 3 1 1 1 5 73 1
1559 2 2 1 1 50 2 1 1 1 1 43 1
1559 3 2 1 1 14 3 1 1 1 1 43 1
1560 2 1 1 5 29 11 2 2 1 1 28 1
1561 2 2 1 1 59 2 1 1 1 1 86 1
1562 2 1 1 1 61 2 1 2 1 1 40 1
1563 2 1 1 1 31 3 1 2 1 1 53 1
1564 2 1 1 1 53 2 1 2 1 1 51 1
1564 3 2 1 1 22 3 1 2 1 1 51 1
1565 2 1 1 1 36 11 2 2 1 1 28 1
1566 2 2 1 1 70 5 1 1 1 1 43 1
1566 3 1 1 1 39 10 1 1 1 1 43 1
1567 2 1 1 1 82 2 1 2 1 1 81 1
1568 2 2 1 1 74 2 1 1 1 1 75 1
1569 2 2 1 1 24 2 1 1 3 1 25 1
1569 3 1 8 1 2 3 1 1 3 1 25 1
1570 2 2 1 1 59 2 1 1 1 1 59 1
1570 3 2 1 1 21 3 1 1 1 1 59 1
1571 2 1 1 1 52 11 2 1 1 2 50 1
1572 2 1 2 1 78 2 1 2 2 1 76 1
1572 3 1 2 1 59 3 1 2 2 1 76 1
1573 2 2 1 1 27 2 1 1 1 1 30 1
1573 3 2 1 1 1 3 1 1 1 1 30 1
1574 2 2 1 1 61 2 1 1 1 1 63 1
1575 2 2 1 1 75 2 1 1 1 1 76 1
1576 2 2 1 1 69 2 1 1 1 1 72 1
1577 2 2 4 1 29 2 1 1 4 1 30 1
1578 2 2 8 1 59 2 2 1 1 1 63 1
1579 2 1 1 1 17 3 2 1 1 1 46 1
1579 3 2 1 1 40 11 2 1 1 1 46 1
1580 2 2 2 1 52 2 1 1 2 1 57 1
1581 2 2 1 1 63 2 1 1 1 1 76 1
1582 2 1 1 1 49 2 1 2 1 1 58 1
1583 2 2 1 1 51 2 1 1 1 1 51 1
1584 2 2 2 1 76 2 1 1 2 1 78 1
1585 2 2 1 1 70 2 1 1 1 1 72 1
1586 2 1 1 1 66 2 1 2 1 1 60 1
1587 2 2 1 1 73 5 1 1 1 1 49 1
1588 2 2 1 1 54 2 1 1 1 1 55 1
1588 3 1 1 1 20 3 1 1 1 1 55 1
1589 2 1 1 1 52 2 1 2 1 1 52 1
