"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
891 4 1 1 1 24 3 1 1 1 1 56
892 2 2 1 1 52 2 1 1 1 1 53
893 2 1 2 1 33 2 2 2 NA NA 39
893 3 1 2 1 19 3 2 2 NA NA 39
893 4 1 NA 1 10 3 2 2 NA NA 39
894 2 1 1 NA 84 7 1 2 NA 1 85
895 2 2 NA NA 73 2 1 1 1 NA 75
896 2 1 1 2 4 3 1 2 NA 2 38
896 3 1 1 2 32 12 1 2 NA 2 38
897 2 2 1 1 21 3 1 2 1 1 50
898 2 2 1 1 40 2 1 1 1 1 43
898 3 2 1 NA 13 3 1 1 1 1 43
898 4 1 1 1 10 3 1 1 1 1 43
899 2 1 8 1 51 7 NA 1 8 1 87
899 3 1 6 1 45 2 NA 1 8 1 87
900 2 1 1 1 60 2 NA 2 1 NA 59
900 3 1 1 1 35 3 NA 2 1 NA 59
900 4 1 1 1 19 8 NA 2 1 NA 59
901 2 2 1 NA 50 2 1 1 1 1 60
902 2 2 1 NA 46 2 1 1 1 1 50
902 3 1 1 1 23 3 1 1 1 1 50
903 2 2 2 1 44 2 1 1 2 1 45
903 3 2 2 1 15 3 1 1 2 1 45
903 4 1 2 1 11 3 1 1 2 1 45
904 2 1 NA 1 88 5 1 2 1 1 33
904 3 1 1 NA 92 13 1 2 1 1 33
905 2 1 7 2 33 2 2 2 1 1 37
905 3 2 7 NA 17 11 2 2 1 1 37
906 2 1 1 1 78 6 1 2 1 NA 44
906 3 1 1 1 85 8 1 2 1 NA 44
906 4 2 1 NA 11 9 1 2 1 NA 44
907 2 2 1 NA 63 2 1 1 NA NA 74
908 2 2 1 NA 43 2 1 1 1 NA 40
908 3 1 1 1 8 3 1 1 1 NA 40
908 4 1 NA NA 8 3 1 1 1 NA 40
909 2 2 1 1 36 2 1 1 1 1 42
909 3 1 NA 1 14 3 1 1 1 1 42
909 4 2 1 1 11 3 1 1 1 1 42
909 5 1 NA 1 4 3 1 1 1 1 42
910 2 2 1 1 43 2 NA 1 NA 1 51
910 3 2 1 NA 19 3 NA 1 NA 1 51
910 4 1 1 NA 16 3 NA 1 NA 1 51
910 5 2 NA 1 14 3 NA 1 NA 1 51
910 6 2 1 1 12 3 NA 1 NA 1 51
911 2 2 1 1 77 2 1 1 1 1 79
912 2 2 1 1 74 2 1 1 1 1 74
913 2 1 1 1 47 9 1 1 1 1 84
914 2 2 NA 1 61 2 1 1 NA 1 62
915 2 1 2 1 10 3 2 2 2 1 28
915 3 2 2 1 7 3 2 2 2 1 28
915 4 1 2 1 6 3 2 2 2 1 28
915 5 2 2 1 4 3 2 2 2 1 28
915 6 1 2 NA 2 3 2 2 2 1 28
916 2 2 1 1 17 3 2 2 NA 1 50
917 2 2 NA 1 56 10 1 2 1 NA 91
917 3 1 1 1 47 6 1 2 1 NA 91
918 2 2 1 1 77 2 1 1 1 1 77
919 2 1 NA 2 82 2 1 2 1 NA 74
920 2 2 1 1 40 2 1 1 1 1 43
920 3 1 1 1 21 4 1 1 1 1 43
920 4 2 1 1 16 5 1 1 1 1 43
921 2 2 1 1 71 8 1 2 1 1 78
922 2 2 2 NA 57 12 1 1 2 1 56
923 2 1 1 NA 71 2 NA 2 1 1 71
924 2 2 1 NA 35 13 1 2 1 NA 59
924 3 1 NA 1 41 5 1 2 1 NA 59
924 4 1 8 NA 10 6 1 2 1 NA 59
924 5 2 8 NA 36 9 1 2 1 NA 59
924 6 1 1 1 40 6 1 2 1 NA 59
925 2 2 1 1 48 2 1 1 1 1 50
925 3 2 1 1 21 3 1 1 1 1 50
926 2 1 1 1 85 5 1 2 1 1 78
927 2 2 1 1 25 3 NA 2 1 1 54
928 2 2 1 1 16 3 1 2 1 1 48
929 2 2 NA 1 58 2 1 1 1 1 57
930 2 1 NA 1 2 3 1 1 1 1 64
931 2 2 1 1 42 2 1 1 1 1 44
931 3 2 1 1 12 3 1 1 1 1 44
931 4 2 1 1 9 3 1 1 1 1 44
932 2 2 7 2 85 2 1 1 1 1 82
933 2 2 1 NA 63 2 1 1 1 1 65
934 2 1 1 1 10 11 1 2 1 1 39
934 3 2 1 NA 95 10 1 2 1 1 39
934 4 2 1 1 51 4 1 2 1 1 39
935 2 1 3 1 38 5 NA 1 3 1 51
935 3 1 3 NA 51 2 NA 1 3 1 51
935 4 2 3 1 16 10 NA 1 3 1 51
935 5 2 3 1 28 2 NA 1 3 1 51
936 2 1 2 1 18 3 NA 2 2 1 56
936 3 2 2 NA 94 7 NA 2 2 1 56
937 2 1 1 1 48 2 NA 2 1 1 47
937 3 1 1 NA 13 3 NA 2 1 1 47
937 4 2 1 1 48 12 NA 2 1 1 47
938 2 2 1 1 82 2 1 1 NA NA 84
939 2 2 1 1 2 6 1 1 1 NA 32
939 3 1 1 NA 76 8 1 1 1 NA 32
940 2 1 1 1 41 7 NA 2 1 1 56
941 2 1 1 1 52 2 NA 2 1 NA 43
942 2 2 NA 1 94 6 1 1 5 1 54
942 3 2 1 1 21 8 1 1 5 1 54
943 2 1 1 1 71 2 1 2 1 NA 66
944 2 2 NA 1 69 2 1 1 1 NA 67
945 2 1 1 1 49 4 1 2 1 1 41
946 2 1 NA 1 38 2 1 2 1 1 36
946 3 1 1 1 18 3 1 2 1 1 36
946 4 2 1 1 16 3 1 2 1 1 36
947 2 1 1 1 33 2 NA 2 1 1 31
947 3 1 1 1 10 3 NA 2 1 1 31
947 4 1 1 1 7 3 NA 2 1 1 31
947 5 1 1 1 4 3 NA 2 1 1 31
948 2 2 NA 1 22 11 1 2 1 1 36
948 3 2 1 1 20 11 1 2 1 1 36
949 2 2 1 1 24 2 2 1 1 1 41
949 3 2 1 1 3 3 2 1 1 1 41
950 2 2 1 1 58 2 1 1 1 NA 57
951 2 2 1 NA 53 2 1 1 NA 1 55
952 2 1 NA 1 19 3 1 2 2 1 50
953 2 2 1 1 79 2 NA 1 1 1 82
954 2 2 1 1 75 2 1 1 1 1 75
955 2 2 NA 1 50 3 1 2 NA 1 84
956 2 2 1 NA 71 2 NA 1 1 1 73
957 2 2 NA 1 74 2 NA 1 1 1 77
958 2 2 1 2 24 2 2 1 1 2 23
959 2 1 2 NA 51 2 2 2 NA 1 50
959 3 2 2 1 27 3 2 2 NA 1 50
959 4 1 2 1 3 8 2 2 NA 1 50
960 2 2 1 1 80 2 NA 1 NA 1 84
961 2 1 1 1 39 2 NA 2 1 NA 35
961 3 2 1 NA 10 3 NA 2 1 NA 35
961 4 2 NA 1 7 3 NA 2 1 NA 35
962 2 2 1 NA 38 2 1 1 1 1 47
962 3 1 1 NA 17 3 1 1 1 1 47
962 4 1 1 1 14 3 1 1 1 1 47
963 2 1 3 2 34 2 2 2 7 2 35
963 3 1 8 2 13 3 2 2 7 2 35
964 2 2 1 1 59 2 1 1 1 1 59
964 3 2 1 NA 18 4 1 1 1 1 59
965 2 2 1 1 68 2 1 1 1 1 68
965 3 1 NA 1 30 3 1 1 1 1 68
966 2 1 NA NA 59 2 1 2 1 1 59
966 3 1 1 1 37 3 1 2 1 1 59
966 4 1 1 1 11 8 1 2 1 1 59
966 5 1 1 1 3 8 1 2 1 1 59
966 6 2 NA 1 35 10 1 2 1 1 59
967 2 2 1 1 35 2 1 1 1 1 34
967 3 1 1 1 12 3 1 1 1 1 34
967 4 2 1 1 10 3 1 1 1 1 34
967 5 1 1 1 8 3 1 1 1 1 34
967 6 2 NA 1 5 3 1 1 1 1 34
968 2 2 NA 1 62 12 1 2 1 1 53
969 2 2 1 2 19 8 1 2 1 1 68
970 2 1 1 NA 63 2 1 2 1 1 62
970 3 1 NA 1 28 3 1 2 1 1 62
970 4 1 1 NA 24 3 1 2 1 1 62
971 2 2 2 1 25 3 1 2 2 1 57
972 2 2 NA 1 69 2 NA 1 1 NA 69
973 2 2 1 1 51 2 1 1 1 1 61
973 3 1 1 1 27 3 1 1 1 1 61
973 4 1 1 1 21 3 1 1 1 1 61
974 2 2 1 1 71 2 1 1 1 1 71
975 2 1 1 1 17 3 1 2 1 1 37
975 3 2 1 1 14 3 1 2 1 1 37
975 4 1 1 1 41 12 1 2 1 1 37
976 2 2 1 1 82 2 2 1 1 NA 88
977 2 2 1 NA 47 2 2 1 1 5 54
977 3 2 1 NA 17 3 2 1 1 5 54
977 4 1 1 5 6 3 2 1 1 5 54
978 2 2 1 1 41 2 2 1 NA 1 40
978 3 1 1 1 10 3 2 1 NA 1 40
978 4 2 1 1 7 3 2 1 NA 1 40
979 2 1 NA 1 83 8 2 2 1 NA 23
979 3 1 1 1 63 9 2 2 1 NA 23
979 4 2 1 1 61 13 2 2 1 NA 23
979 5 2 NA 1 51 11 2 2 1 NA 23
980 2 2 1 1 47 12 NA 1 1 1 56
981 2 1 1 NA 33 3 1 1 1 NA 79
982 2 2 1 1 74 2 1 1 1 1 75
983 2 1 2 1 19 6 2 2 2 NA 23
983 3 2 2 1 58 7 2 2 2 NA 23
984 2 2 2 1 77 2 1 1 2 NA 79
984 3 2 2 1 52 3 1 1 2 NA 79
984 4 2 2 1 27 8 1 1 2 NA 79
984 5 2 2 1 27 8 1 1 2 NA 79
985 2 2 NA 1 69 2 1 1 2 1 69
986 2 2 1 1 22 3 2 2 1 1 57
986 3 2 1 1 1 8 2 2 1 1 57
987 2 2 1 1 57 2 1 1 NA NA 63
987 3 2 1 1 29 3 1 1 NA NA 63
987 4 2 1 NA 15 4 1 1 NA NA 63
987 5 2 1 1 8 8 1 1 NA NA 63
987 6 1 1 1 7 8 1 1 NA NA 63
988 2 1 1 1 86 4 1 2 1 1 32
989 2 1 2 1 73 5 1 1 2 1 33
990 2 2 1 5 19 8 2 1 1 2 91
990 3 2 1 2 92 4 2 1 1 2 91
990 4 2 1 2 18 13 2 1 1 2 91
991 2 1 1 1 63 2 1 2 1 NA 63
992 2 2 1 1 52 2 1 1 1 1 55
992 3 1 NA 1 31 3 1 1 1 1 55
992 4 1 1 NA 23 3 1 1 1 1 55
992 5 2 1 1 21 10 1 1 1 1 55
992 6 2 1 1 4 11 1 1 1 1 55
993 2 1 2 1 62 3 1 1 2 1 32
993 3 1 2 1 37 11 1 1 2 1 32
994 2 2 1 1 54 2 1 1 1 NA 58
994 3 1 1 NA 27 3 1 1 1 NA 58
994 4 2 1 1 23 3 1 1 1 NA 58
995 2 2 1 1 56 2 NA 1 1 NA 57
996 2 2 NA NA 43 2 1 1 1 1 55
997 2 1 NA 1 16 3 NA 2 1 NA 37
997 3 1 1 1 12 3 NA 2 1 NA 37
998 2 1 1 1 65 2 2 2 1 1 64
999 2 1 2 NA 52 3 NA 2 2 1 81
1000 2 2 1 1 40 2 1 1 1 NA 54
1000 3 2 1 2 3 3 1 1 1 NA 54
1000 4 2 1 2 1 3 1 1 1 NA 54
1001 2 2 1 NA 80 2 1 1 1 1 84
1002 2 2 1 1 52 2 1 1 1 1 59
1002 3 1 1 1 18 3 1 1 1 1 59
1003 2 1 2 NA 48 2 2 2 2 1 45
1004 2 2 1 NA 59 2 1 1 NA 1 61
1004 3 2 1 NA 29 5 1 1 NA 1 61
1004 4 1 1 1 18 5 1 1 NA 1 61
1004 5 1 1 1 13 8 1 1 NA 1 61
1004 6 1 8 1 10 8 1 1 NA 1 61
1005 2 2 6 1 54 7 1 1 NA 1 33
1005 3 1 1 1 54 11 1 1 NA 1 33
1006 2 1 1 1 66 3 NA 2 NA NA 28
1006 3 1 1 1 36 11 NA 2 NA NA 28
1007 2 1 1 1 71 3 2 2 NA 1 36
1008 2 2 NA 1 50 2 NA 1 NA 1 45
1008 3 1 1 1 12 4 NA 1 NA 1 45
1009 2 2 NA 1 49 2 1 1 1 NA 54
1010 2 1 NA 2 7 3 2 2 1 2 28
1010 3 1 1 2 1 3 2 2 1 2 28
1010 4 1 1 2 29 12 2 2 1 2 28
1011 2 1 1 1 64 2 1 2 1 NA 61
1012 2 1 1 1 31 2 2 2 NA 1 29
1012 3 2 1 1 7 3 2 2 NA 1 29
1013 2 2 1 2 28 2 1 1 1 2 30
1013 3 2 1 2 2 4 1 1 1 2 30
1014 2 2 1 NA 63 2 NA 1 1 NA 64
1015 2 2 1 NA 42 2 1 1 1 1 48
1015 3 2 1 1 13 3 1 1 1 1 48
1015 4 1 1 1 10 3 1 1 1 1 48
1016 2 2 1 1 45 2 1 1 1 1 43
1016 3 2 1 1 18 3 1 1 1 1 43
1016 4 2 1 1 13 3 1 1 1 1 43
1016 5 1 NA 1 6 3 1 1 1 1 43
1017 2 2 1 1 65 2 NA 1 1 1 70
1018 2 2 1 1 23 12 2 2 1 NA 23
1018 3 2 1 1 23 12 2 2 1 NA 23
1018 4 2 1 1 22 12 2 2 1 NA 23
1018 5 2 NA 2 22 12 2 2 1 NA 23
1019 2 1 1 NA 64 2 NA 2 1 1 72
1020 2 2 6 1 78 5 1 2 1 NA 48
1021 2 1 NA 1 22 3 1 2 1 NA 63
1021 3 1 NA 1 60 6 1 2 1 NA 63
1022 2 1 2 1 15 6 2 2 NA 1 94
1022 3 1 2 1 11 2 2 2 NA 1 94
1022 4 1 2 NA 13 3 2 2 NA 1 94
1023 2 1 1 2 25 12 2 1 NA 2 25
1023 3 1 1 2 24 12 2 1 NA 2 25
1023 4 1 NA 2 24 12 2 1 NA 2 25
1024 2 2 1 1 53 2 1 1 1 1 50
1025 2 1 1 1 60 2 1 2 1 1 52
1026 2 1 1 1 84 5 1 2 1 1 27
1027 2 2 NA NA 58 2 1 1 1 1 64
1028 2 1 1 2 87 5 2 2 1 2 36
1029 2 2 1 NA 52 2 2 1 1 1 57
1029 3 1 1 NA 10 3 2 1 1 1 57
1030 2 2 2 1 59 2 1 1 2 1 60
1031 2 1 1 5 86 6 NA 1 NA 5 39
1032 2 2 NA 1 77 2 NA 1 1 1 80
1033 2 1 1 1 31 11 1 2 1 1 73
1034 2 2 1 1 68 2 2 1 1 1 66
1035 2 1 1 1 11 3 2 2 1 1 49
1035 3 1 1 1 10 3 2 2 1 1 49
1035 4 1 1 1 45 12 2 2 1 1 49
1036 2 1 1 NA 62 2 1 2 NA 1 64
1037 2 1 NA 1 26 12 2 2 NA NA 27
1038 2 2 7 5 51 4 2 2 NA 5 41
1039 2 2 1 NA 46 2 1 1 1 1 45
1039 3 2 NA 1 2 3 1 1 1 1 45
1040 2 2 1 NA 51 2 1 1 1 1 55
1041 2 1 1 1 62 8 1 2 1 NA 57
1042 2 2 1 1 59 2 1 1 1 NA 61
1043 2 2 1 1 46 2 1 1 1 NA 43
1043 3 1 1 1 10 3 1 1 1 NA 43
1043 4 1 1 1 23 5 1 1 1 NA 43
1043 5 1 1 1 4 8 1 1 1 NA 43
1044 2 2 1 NA 17 3 NA 2 1 1 43
1044 3 2 1 1 15 3 NA 2 1 1 43
1044 4 2 1 1 9 3 NA 2 1 1 43
1045 2 1 1 1 3 3 2 2 1 1 23
1045 3 2 1 1 2 3 2 2 1 1 23
1046 2 1 1 5 43 3 1 1 1 5 81
1046 3 1 1 5 90 6 1 1 1 5 81
1046 4 2 1 5 27 9 1 1 1 5 81
1047 2 2 1 1 43 9 NA 1 NA NA 52
1048 2 2 1 1 45 2 1 1 1 1 57
1049 2 1 1 1 51 12 NA 1 1 1 32
1049 3 1 1 1 31 12 NA 1 1 1 32
1049 4 1 NA NA 27 12 NA 1 1 1 32
1050 2 1 NA 1 74 13 1 2 1 1 91
1051 2 2 1 1 60 2 1 1 1 1 58
1052 2 2 NA 1 46 2 1 2 2 1 24
1053 2 2 1 1 42 2 2 1 1 1 45
1053 3 2 1 1 17 3 2 1 1 1 45
1053 4 2 1 1 14 3 2 1 1 1 45
1053 5 2 1 1 12 3 2 1 1 1 45
1054 2 2 NA 5 53 2 1 1 1 1 50
1054 3 1 1 NA 19 3 1 1 1 1 50
1054 4 2 1 5 17 3 1 1 1 1 50
1055 2 1 1 1 44 13 1 2 NA 1 45
1056 2 2 1 1 87 5 1 1 1 1 63
1057 2 1 1 1 46 6 1 1 1 1 33
1057 3 1 NA 1 56 2 1 1 1 1 33
1057 4 2 1 1 89 7 1 1 1 1 33
1057 5 1 1 1 94 10 1 1 1 1 33
1058 2 1 NA NA 35 8 1 1 NA 1 37
1059 2 2 1 1 88 2 1 1 1 1 89
1060 2 2 2 1 77 2 1 1 2 1 75
1060 3 2 2 NA 41 3 1 1 2 1 75
1061 2 2 1 1 52 2 1 1 1 1 61
1061 3 1 1 1 16 5 1 1 1 1 61
1062 2 1 1 1 51 2 1 2 1 1 49
1062 3 1 1 NA 18 3 1 2 1 1 49
1062 4 1 1 1 17 3 1 2 1 1 49
1063 2 2 NA 1 11 3 2 2 1 1 52
1063 3 1 1 1 87 4 2 2 1 1 52
1063 4 2 1 1 5 9 2 2 1 1 52
1064 2 1 1 1 51 2 2 2 1 1 50
1064 3 2 1 1 17 3 2 2 1 1 50
1064 4 1 1 1 16 3 2 2 1 1 50
1064 5 2 1 NA 9 8 2 2 1 1 50
1065 2 2 1 NA 63 2 1 1 1 1 61
1066 2 2 4 1 37 2 1 1 4 1 37
1067 2 1 1 1 45 2 NA 2 NA 1 48
1067 3 1 1 1 23 3 NA 2 NA 1 48
1067 4 2 1 NA 17 3 NA 2 NA 1 48
1067 5 1 1 1 15 3 NA 2 NA 1 48
1068 2 2 1 1 34 2 2 1 1 NA 34
1069 2 1 1 1 51 2 1 2 1 1 49
1069 3 2 1 1 27 3 1 2 1 1 49
1069 4 1 NA 1 7 4 1 2 1 1 49
1069 5 1 NA 1 23 10 1 2 1 1 49
1070 2 2 NA 1 65 2 1 1 1 1 67
1071 2 2 1 1 32 2 NA 1 1 1 38
1071 3 2 1 1 8 3 NA 1 1 1 38
1071 4 1 1 1 3 3 NA 1 1 1 38
1072 2 2 1 1 60 2 1 1 1 1 61
1073 2 2 1 1 35 7 1 1 1 1 41
1074 2 2 1 1 35 2 NA 1 1 1 32
1074 3 2 1 1 13 3 NA 1 1 1 32
1074 4 2 NA 1 12 3 NA 1 1 1 32
1074 5 1 NA 1 16 11 NA 1 1 1 32
1074 6 1 NA 1 13 11 NA 1 1 1 32
1075 2 2 1 2 15 2 1 1 NA 2 88
1075 3 1 1 2 76 12 1 1 NA 2 88
1076 2 2 1 1 68 2 1 1 1 1 75
1077 2 1 1 5 72 2 NA 2 1 2 73
1078 2 1 NA NA 17 3 NA 1 NA 1 49
1079 2 2 1 1 31 2 1 1 NA 1 35
1079 3 2 1 1 1 3 1 1 NA 1 35
1079 4 2 1 NA 6 5 1 1 NA 1 35
1080 2 1 1 1 17 12 1 2 1 1 66
1080 3 1 1 1 9 2 1 2 1 1 66
1081 2 1 1 1 59 2 NA 2 1 1 57
1081 3 1 1 1 27 3 NA 2 1 1 57
1082 2 2 NA 1 27 12 NA 1 1 2 27
1083 2 2 6 NA 2 3 2 2 6 1 31
1083 3 1 6 1 29 12 2 2 6 1 31
1084 2 1 2 1 44 2 NA 2 2 1 42
1084 3 2 2 1 13 3 NA 2 2 1 42
1085 2 1 NA 2 26 2 1 2 1 2 26
1085 3 2 1 2 3 3 1 2 1 2 26
1086 2 2 NA NA 42 2 1 1 1 1 43
1086 3 2 1 1 11 3 1 1 1 1 43
1087 2 2 NA 1 27 2 1 1 2 1 43
1087 3 1 2 1 14 3 1 1 2 1 43
1087 4 2 2 1 2 3 1 1 2 1 43
1088 2 1 NA NA 45 2 2 2 1 NA 43
1088 3 1 1 1 18 3 2 2 1 NA 43
1088 4 1 1 1 12 3 2 2 1 NA 43
1089 2 1 1 1 65 2 NA 2 1 1 62
1090 2 2 3 1 53 2 1 1 3 1 56
1090 3 1 3 NA 28 3 1 1 3 1 56
1091 2 2 5 NA 28 2 1 1 5 NA 35
1092 2 1 1 1 42 2 1 2 1 NA 37
1093 2 2 1 1 28 2 1 1 1 1 29
1093 3 2 1 1 9 3 1 1 1 1 29
1093 4 2 1 NA 7 3 1 1 1 1 29
1094 2 2 1 1 30 12 1 2 1 NA 81
1095 2 1 NA 1 66 8 2 2 1 NA 74
1096 2 2 8 1 4 3 2 2 1 1 25
1097 2 2 1 1 41 2 1 1 NA NA 43
1097 3 1 1 1 5 3 1 1 NA NA 43
1098 2 1 1 1 38 2 2 2 NA 1 37
1098 3 1 1 1 19 3 2 2 NA 1 37
1098 4 1 NA 1 13 3 2 2 NA 1 37
1099 2 2 NA 2 69 2 NA 1 6 1 68
1100 2 2 1 1 73 2 NA 1 1 1 67
1101 2 2 1 1 70 2 1 1 1 1 73
1101 3 1 1 NA 21 8 1 1 1 1 73
1102 2 1 1 1 65 2 1 2 1 NA 66
1103 2 1 1 1 35 10 1 1 NA 1 30
1103 3 2 1 NA 23 10 1 1 NA 1 30
1103 4 1 1 1 42 5 1 1 NA 1 30
1104 2 1 1 1 90 4 NA 2 1 NA 58
1105 2 2 1 NA 32 2 1 1 1 NA 32
1105 3 1 1 NA 7 3 1 1 1 NA 32
1106 2 2 1 1 50 2 1 1 NA 1 57
1107 2 1 1 NA 12 3 2 2 1 1 41
1107 3 1 1 1 1 3 2 2 1 1 41
1107 4 1 1 1 19 11 2 2 1 1 41
1108 2 1 1 1 39 2 1 2 1 1 38
1108 3 1 1 1 17 3 1 2 1 1 38
1108 4 2 1 1 15 3 1 2 1 1 38
1108 5 2 1 1 11 3 1 2 1 1 38
1108 6 1 1 1 9 3 1 2 1 1 38
1109 2 2 1 1 93 4 1 2 1 NA 70
1109 3 2 NA 1 57 7 1 2 1 NA 70
1109 4 2 1 1 40 5 1 2 1 NA 70
1110 2 2 1 1 55 2 1 1 1 1 58
1110 3 1 1 1 28 3 1 1 1 1 58
1110 4 1 1 1 22 3 1 1 1 1 58
1110 5 1 1 1 21 3 1 1 1 1 58
1111 2 2 1 NA 27 2 2 1 NA 2 31
1111 3 2 1 2 36 6 2 1 NA 2 31
1111 4 2 1 2 16 11 2 1 NA 2 31
1111 5 2 NA 2 4 11 2 1 NA 2 31
1112 2 2 1 1 64 2 1 1 1 1 65
1113 2 2 1 1 62 2 1 1 1 1 63
1114 2 2 NA 1 32 2 1 1 NA 1 33
1115 2 1 1 1 84 6 1 1 1 NA 50
1115 3 1 1 1 39 7 1 1 1 NA 50
1116 2 1 2 NA 6 3 2 2 2 1 27
1117 2 1 1 1 43 5 1 2 NA 1 43
1118 2 1 NA 1 45 9 1 2 1 1 53
1119 2 2 2 1 5 3 2 2 NA 1 33
1119 3 2 2 1 2 3 2 2 NA 1 33
1120 2 1 1 1 80 5 1 2 1 1 59
1121 2 2 1 NA 37 2 1 1 NA 1 50
1121 3 1 NA 1 12 3 1 1 NA 1 50
1121 4 1 1 NA 5 3 1 1 NA 1 50
1122 2 2 1 1 59 2 1 1 NA NA 62
1123 2 1 NA NA 17 5 1 2 NA 1 32
1123 3 1 1 1 40 12 1 2 NA 1 32
1124 2 2 1 NA 25 2 1 1 NA 1 29
1124 3 2 1 1 1 3 1 1 NA 1 29
1125 2 1 1 1 95 6 1 2 1 1 52
1126 2 2 1 1 71 2 1 1 NA 1 69
1127 2 1 1 1 56 7 NA 1 1 1 61
1128 2 1 8 NA 20 3 NA 1 2 1 60
1129 2 1 1 1 44 3 1 2 NA 1 43
1129 3 1 1 NA 93 11 1 2 NA 1 43
1129 4 1 1 NA 11 13 1 2 NA 1 43
1130 2 1 1 1 31 12 NA 1 1 1 28
1130 3 1 1 1 27 12 NA 1 1 1 28
1130 4 1 NA 1 27 12 NA 1 1 1 28
1131 2 1 1 1 2 3 2 1 1 NA 26
1131 3 2 1 1 23 12 2 1 1 NA 26
1132 2 2 1 NA 27 2 NA 1 NA 1 39
1132 3 2 NA 1 6 5 NA 1 NA 1 39
1133 2 1 1 1 34 6 1 2 1 NA 74
1134 2 1 NA 1 33 2 NA 2 NA NA 44
1134 3 2 4 1 3 3 NA 2 NA NA 44
1135 2 2 NA 2 55 3 1 2 NA 1 73
1135 3 2 8 2 54 3 1 2 NA 1 73
1136 2 2 1 1 80 9 1 1 1 NA 88
1137 2 2 7 5 49 2 NA 1 8 5 48
1137 3 2 1 5 18 3 NA 1 8 5 48
1137 4 1 1 1 25 10 NA 1 8 5 48
1138 2 2 1 1 55 2 1 1 NA 1 62
1139 2 1 1 1 56 2 1 2 1 NA 56
1140 2 1 1 1 12 11 1 2 1 5 63
1140 3 2 NA 5 79 2 1 2 1 5 63
1140 4 1 NA 1 80 8 1 2 1 5 63
1141 2 1 1 1 57 2 1 2 1 1 54
1141 3 1 NA 1 13 3 1 2 1 1 54
1142 2 1 1 1 65 8 1 2 1 1 79
1142 3 2 1 1 67 4 1 2 1 1 79
1143 2 2 NA 1 35 2 1 1 NA 1 36
1143 3 1 1 NA 13 3 1 1 NA 1 36
1143 4 1 1 NA 11 3 1 1 NA 1 36
1143 5 1 1 1 9 3 1 1 NA 1 36
1143 6 2 1 1 7 3 1 1 NA 1 36
1144 2 2 1 1 44 2 1 1 1 1 40
1145 2 1 1 1 54 12 1 2 1 1 54
1146 2 2 1 1 62 2 1 1 1 1 62
1147 2 2 NA 1 23 3 2 2 NA 1 46
1147 3 2 2 NA 17 4 2 2 NA 1 46
1147 4 1 2 1 45 6 2 2 NA 1 46
1147 5 2 2 NA 6 8 2 2 NA 1 46
1147 6 2 2 NA 5 8 2 2 NA 1 46
1148 2 2 1 1 38 2 1 1 1 NA 37
1148 3 1 NA 1 17 3 1 1 1 NA 37
1148 4 2 1 NA 8 3 1 1 1 NA 37
1148 5 2 1 NA 5 3 1 1 1 NA 37
1149 2 1 4 1 39 2 1 2 4 1 39
1149 3 1 4 1 14 3 1 2 4 1 39
1149 4 2 NA 1 4 3 1 2 4 1 39
1150 2 2 2 1 22 2 2 1 2 NA 22
1150 3 2 2 1 1 3 2 1 2 NA 22
1151 2 2 1 1 52 2 NA 1 NA 1 57
1151 3 2 1 1 29 3 NA 1 NA 1 57
1151 4 2 1 1 15 3 NA 1 NA 1 57
1152 2 1 1 1 7 3 2 2 1 1 22
1152 3 1 1 1 23 13 2 2 1 1 22
1153 2 1 1 1 62 12 1 2 1 1 73
1154 2 2 1 1 58 2 1 1 NA 1 59
1155 2 1 1 NA 35 2 1 2 1 1 32
1155 3 1 1 1 9 3 1 2 1 1 32
1155 4 1 NA 1 7 3 1 2 1 1 32
1155 5 1 1 NA 2 3 1 2 1 1 32
1156 2 2 NA 1 37 2 2 1 6 1 47
1156 3 2 6 1 12 3 2 1 6 1 47
1156 4 2 6 1 5 3 2 1 6 1 47
1156 5 1 6 1 1 3 2 1 6 1 47
1156 6 2 6 1 77 7 2 1 6 1 47
1157 2 2 1 1 27 2 2 1 NA 1 24
1158 2 1 1 1 86 8 NA 2 1 NA 52
1159 2 1 1 1 30 2 2 2 1 NA 33
1159 3 2 NA 1 9 3 2 2 1 NA 33
1159 4 2 1 NA 8 3 2 2 1 NA 33
1159 5 2 1 1 16 5 2 2 1 NA 33
1160 2 1 1 1 28 10 NA 1 1 NA 52
1160 3 1 1 1 90 6 NA 1 1 NA 52
1161 2 1 NA 1 46 2 1 2 2 1 36
1162 2 1 1 1 2 3 2 2 1 NA 23
1163 2 1 NA 1 20 3 1 2 NA 1 53
1163 3 2 1 1 58 12 1 2 NA 1 53
1164 2 1 1 1 61 2 1 2 1 1 55
1165 2 2 1 1 65 2 1 1 1 1 65
1166 2 2 6 NA 49 2 1 1 6 1 49
1166 3 2 6 1 18 3 1 1 6 1 49
1167 2 1 1 1 40 12 1 1 1 1 67
1168 2 2 2 NA 31 2 1 1 2 1 30
1168 3 1 2 1 6 3 1 1 2 1 30
1168 4 1 2 1 4 3 1 1 2 1 30
1169 2 1 1 1 29 8 1 2 1 NA 82
1170 2 1 1 1 45 3 2 2 1 1 63
1171 2 2 3 NA 20 6 2 1 3 1 71
1171 3 1 3 NA 14 3 2 1 3 1 71
1171 4 2 3 1 68 3 2 1 3 1 71
