"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
7146 4 2 1 1 79 5 1
7147 1 1 1 5 33 1 1
7147 2 2 1 5 40 2 1
7147 3 2 1 5 12 3 1
7147 4 1 1 5 10 3 1
7147 5 1 1 5 5 3 1
7148 1 1 1 1 54 1 1
7148 2 2 1 1 27 3 1
7149 1 2 1 5 50 1 2
7149 2 2 1 5 16 3 2
7149 3 2 1 5 9 3 2
7150 1 2 1 1 37 1 2
7150 2 1 1 1 27 2 2
7150 3 1 1 1 3 3 2
7151 1 1 1 1 58 1 1
7151 2 2 1 1 64 2 1
7151 3 2 1 1 23 3 1
7152 1 1 1 1 67 1 1
7152 2 2 1 1 64 2 1
7153 1 1 1 2 66 1 2
7153 2 2 1 1 66 2 2
7154 1 1 1 1 49 1 1
7154 2 2 1 1 24 3 1
7154 3 2 1 1 2 9 1
7155 1 2 1 1 49 1 1
7155 2 1 1 1 20 3 1
7155 3 1 1 1 18 3 1
7156 1 2 1 1 29 1 1
7156 2 1 1 1 23 2 1
7156 3 1 1 1 2 3 1
7157 1 2 2 1 26 1 2
7157 2 1 2 1 4 3 2
7157 3 1 2 1 2 3 2
7157 4 2 2 1 1 3 2
7158 1 1 1 1 55 1 2
7158 2 2 1 1 36 2 2
7158 3 2 1 1 17 3 2
7158 4 1 1 1 16 3 2
7158 5 1 1 1 14 3 2
7159 1 2 1 5 57 1 2
7159 2 1 1 5 14 3 2
7160 1 2 1 5 43 1 1
7160 2 1 1 4 49 2 1
7161 1 1 6 1 58 1 1
7161 2 2 6 1 55 2 1
7161 3 2 6 1 18 3 1
7162 1 1 1 2 61 1 1
7162 2 2 1 2 50 2 1
7162 3 1 1 2 32 3 1
7162 4 1 1 2 13 3 1
7162 5 1 1 2 44 11 1
7163 1 1 1 1 44 1 1
7163 2 2 1 1 51 2 1
7164 1 2 1 1 64 1 1
7164 2 2 1 1 84 5 1
7165 1 1 1 1 54 1 1
7165 2 2 8 1 55 2 1
7165 3 1 1 1 30 3 1
7166 1 1 7 3 27 1 1
7166 2 1 7 3 35 11 1
7167 1 1 1 1 82 1 1
7167 2 2 1 1 80 2 1
7167 3 2 1 1 47 3 1
7168 1 2 1 1 51 1 1
7168 2 1 1 1 52 2 1
7168 3 1 1 1 23 3 1
7169 1 1 1 1 40 1 1
7169 2 2 1 1 43 2 1
7169 3 2 1 1 5 3 1
7169 4 2 1 1 3 3 1
7170 1 2 1 1 79 1 2
7170 2 1 1 1 60 3 2
7171 1 1 1 1 67 1 1
7171 2 2 1 1 64 2 1
7172 1 2 1 1 67 1 2
7172 2 2 1 1 35 3 2
7172 3 1 1 1 25 3 2
7173 1 2 1 1 33 1 2
7173 2 1 1 1 43 2 2
7174 1 1 1 1 52 1 1
7174 2 1 1 1 18 3 1
7174 3 1 1 1 53 7 1
7175 1 1 2 1 49 1 1
7175 2 2 2 1 57 2 1
7175 3 1 2 1 30 3 1
7176 1 1 1 1 76 1 1
7176 2 2 1 1 71 2 1
7177 1 1 1 2 56 1 1
7177 2 2 1 2 57 2 1
7177 3 2 1 2 19 3 1
7178 1 1 1 1 60 1 1
7178 2 2 1 1 59 2 1
7179 1 1 1 1 78 1 1
7179 2 2 1 1 77 2 1
7180 1 1 1 1 27 1 1
7180 2 2 1 1 26 11 1
7181 1 1 1 1 44 1 1
7181 2 2 1 1 44 2 1
7182 1 1 1 1 58 1 1
7182 2 2 1 1 60 2 1
7183 1 1 1 1 46 1 1
7183 2 2 1 1 47 2 1
7183 3 2 1 1 15 3 1
7183 4 1 1 1 11 3 1
7183 5 1 1 1 71 5 1
7184 1 2 4 1 35 1 1
7184 2 1 4 1 34 2 1
7184 3 2 4 1 2 3 1
7184 4 1 4 1 71 5 1
7184 5 2 4 1 70 5 1
7185 1 1 1 1 29 1 2
7185 2 2 1 1 28 2 2
7185 3 1 1 1 4 3 2
7185 4 1 1 1 2 3 2
7186 1 1 1 1 56 1 1
7186 2 2 1 1 59 2 1
7186 3 1 1 1 27 3 1
7187 1 1 6 1 45 1 1
7187 2 2 6 1 34 2 1
7187 3 1 6 1 8 3 1
7187 4 1 6 1 6 3 1
7188 1 1 1 1 71 1 1
7188 2 2 1 1 57 2 1
7189 1 2 2 1 34 1 2
7189 2 1 2 1 17 3 2
7189 3 2 2 1 10 3 2
7189 4 2 2 1 58 5 2
7190 1 1 8 1 58 1 1
7190 2 2 8 1 17 3 1
7190 3 1 6 1 40 10 1
7191 1 1 7 5 22 1 2
7191 2 2 7 5 20 7 2
7191 3 1 7 5 47 5 2
7192 1 2 1 1 64 1 1
7192 2 1 1 1 62 2 1
7192 3 2 1 1 37 3 1
7193 1 1 1 1 46 1 1
7193 2 2 8 2 41 2 1
7193 3 1 1 1 21 3 1
7193 4 1 1 1 19 3 1
7194 1 1 1 1 52 1 1
7194 2 2 1 1 56 2 1
7194 3 1 1 1 27 3 1
7194 4 1 1 1 15 3 1
7195 1 1 1 1 80 1 1
7195 2 2 1 1 73 2 1
7196 1 2 1 1 40 1 1
7196 2 1 1 1 18 3 1
7197 1 2 1 3 39 1 2
7197 2 1 1 3 40 2 2
7197 3 1 1 3 9 3 2
7197 4 2 1 3 4 3 2
7198 1 1 1 1 39 1 1
7198 2 2 1 1 38 2 1
7198 3 2 1 1 15 3 1
7198 4 2 1 1 11 3 1
7199 1 2 1 1 58 1 1
7199 2 1 1 1 70 2 1
7199 3 1 1 2 12 12 1
7199 4 1 1 1 10 12 1
7200 1 1 1 1 52 1 2
7200 2 1 1 1 26 3 2
7200 3 2 1 1 50 11 2
7201 1 1 4 1 67 1 2
7201 2 2 4 1 63 2 2
7202 1 2 1 1 36 1 1
7202 2 1 1 1 38 2 1
7202 3 2 1 1 13 3 1
7202 4 2 1 1 10 3 1
7203 1 2 1 1 57 1 1
7203 2 1 1 1 59 2 1
7204 1 2 1 1 53 1 1
7204 2 1 2 1 48 11 1
7205 1 2 1 1 55 1 1
7205 2 1 1 2 59 2 1
7206 1 2 1 1 54 1 1
7206 2 2 1 1 17 3 1
7206 3 2 1 1 17 3 1
7207 1 2 1 1 57 1 1
7207 2 1 1 1 58 2 1
7208 1 2 1 1 34 1 1
7208 2 1 1 1 34 2 1
7208 3 2 1 1 14 3 1
7208 4 1 1 1 13 3 1
7208 5 2 1 1 10 3 1
7208 6 2 1 1 7 3 1
7209 1 1 2 1 43 1 1
7209 2 2 2 1 38 2 1
7209 3 2 2 1 10 3 1
7209 4 1 2 1 9 3 1
7210 1 2 6 1 37 1 1
7210 2 1 6 1 41 2 1
7210 3 2 6 1 7 3 1
7210 4 2 6 1 3 3 1
7211 1 1 1 1 77 1 1
7211 2 2 1 1 78 2 1
7211 3 2 1 1 49 3 1
7211 4 1 1 1 45 3 1
7212 1 2 1 1 76 1 1
7212 2 1 1 1 78 2 1
7213 1 2 1 1 74 1 1
7213 2 1 1 1 75 2 1
7214 1 2 2 1 32 1 1
7214 2 1 2 1 20 3 1
7214 3 2 2 1 19 3 1
7214 4 2 2 1 18 3 1
7214 5 2 2 1 12 3 1
7215 1 1 1 1 78 1 1
7215 2 2 1 1 78 2 1
7216 1 1 1 1 62 1 1
7216 2 2 1 1 62 2 1
7217 1 2 2 1 56 1 2
7217 2 2 2 1 15 3 2
7217 3 2 2 1 57 10 2
7218 1 1 2 1 55 1 1
7218 2 2 2 1 56 2 1
7218 3 2 2 1 27 3 1
7219 1 2 2 1 64 1 1
7219 2 2 2 1 69 7 1
7220 1 1 1 1 87 1 1
7220 2 2 1 1 84 2 1
7221 1 2 8 1 34 1 1
7221 2 1 1 1 43 2 1
7221 3 2 8 1 11 3 1
7221 4 1 8 1 5 3 1
7222 1 2 1 1 39 1 1
7222 2 1 1 1 35 2 1
7222 3 2 1 1 13 3 1
7222 4 1 1 1 10 3 1
7222 5 2 1 1 3 3 1
7223 1 1 1 1 38 1 1
7223 2 2 1 1 40 2 1
7223 3 1 1 1 10 3 1
7223 4 1 1 1 7 3 1
7223 5 1 1 1 4 3 1
7224 1 2 1 1 50 1 1
7224 2 1 1 1 54 2 1
7224 3 2 1 1 22 3 1
7224 4 1 1 1 18 3 1
7225 1 1 1 1 41 1 1
7225 2 2 1 1 41 2 1
7225 3 2 1 1 11 3 1
7225 4 1 1 1 7 3 1
7226 1 1 1 1 53 1 1
7226 2 2 1 1 50 2 1
7226 3 2 1 1 14 3 1
7226 4 1 1 1 13 3 1
7227 1 2 1 1 65 1 2
7227 2 2 1 1 44 3 2
7227 3 2 1 1 17 9 2
7228 1 1 1 1 49 1 1
7228 2 2 1 1 51 2 1
7228 3 1 1 1 26 3 1
7228 4 1 1 1 18 3 1
7228 5 1 1 1 12 3 1
7229 1 1 1 2 45 1 1
7229 2 2 1 2 43 2 1
7229 3 1 1 2 10 3 1
7229 4 1 1 2 10 3 1
7229 5 1 1 2 24 3 1
7230 1 1 1 1 67 1 1
7230 2 2 1 1 61 2 1
7231 1 2 2 1 58 1 1
7231 2 1 2 1 61 2 1
7232 1 1 1 1 34 1 1
7232 2 2 1 1 34 2 1
7233 1 2 1 2 47 1 1
7233 2 1 1 2 48 2 1
7233 3 2 1 2 26 3 1
7233 4 2 1 2 13 3 1
7234 1 2 1 1 28 1 2
7234 2 1 1 1 11 3 2
7234 3 1 1 1 4 3 2
7235 1 1 1 1 74 1 1
7235 2 2 1 1 66 2 1
7236 1 2 1 5 35 1 2
7236 2 1 1 2 41 2 2
7236 3 1 1 2 7 3 2
7236 4 1 1 2 3 3 2
7237 1 1 1 1 49 1 2
7237 2 2 1 1 43 2 2
7237 3 2 1 1 18 3 2
7237 4 1 1 1 16 3 2
7238 1 1 1 1 72 1 1
7238 2 2 1 1 70 2 1
7239 1 1 1 1 35 1 1
7239 2 2 1 1 35 2 1
7239 3 1 1 1 15 3 1
7239 4 1 1 1 13 3 1
7239 5 2 1 1 11 3 1
7240 1 1 1 1 92 1 1
7240 2 2 1 1 87 2 1
7241 1 2 1 1 51 1 1
7241 2 1 1 1 57 2 1
7241 3 2 1 1 11 3 1
7242 1 2 1 2 36 1 2
7242 2 1 1 2 48 2 2
7242 3 2 1 2 14 3 2
7242 4 1 1 2 11 3 2
7242 5 2 1 2 7 3 2
7243 1 1 7 2 26 1 2
7243 2 2 7 2 1 3 2
7243 3 2 7 2 30 7 2
7243 4 2 1 1 27 11 2
7244 1 1 1 1 31 1 2
7244 2 2 2 1 36 2 2
7244 3 2 9 1 17 3 2
7244 4 1 2 1 15 3 2
7244 5 2 9 1 13 3 2
7245 1 1 1 1 36 1 1
7245 2 2 1 1 34 2 1
7245 3 2 1 1 12 3 1
7245 4 2 1 1 2 3 1
7246 1 1 1 1 65 1 1
7246 2 2 1 1 62 2 1
7247 1 2 1 1 31 1 2
7247 2 1 1 1 35 11 2
7248 1 1 1 1 59 1 1
7248 2 2 1 1 66 2 1
7249 1 2 1 1 69 1 2
7249 2 1 1 1 70 2 2
7250 1 1 1 1 75 1 1
7250 2 2 1 1 74 2 1
7251 1 2 1 1 51 1 1
7251 2 1 1 1 59 2 1
7252 1 2 2 1 30 1 2
7252 2 1 2 1 34 2 2
7252 3 2 2 1 4 3 2
7253 1 2 1 1 30 1 2
7253 2 2 1 1 11 3 2
7253 3 2 1 1 10 3 2
7254 1 2 1 1 65 1 1
7254 2 2 1 1 82 5 1
7255 1 1 1 1 47 1 1
7255 2 2 1 1 50 2 1
7255 3 1 1 1 15 3 1
7255 4 1 1 1 13 3 1
7255 5 1 1 1 7 3 1
7256 1 1 1 1 30 1 1
7256 2 2 3 2 23 2 1
7257 1 1 1 1 48 1 1
7257 2 2 1 1 48 2 1
7258 1 1 1 1 75 1 2
7258 2 2 1 1 71 2 2
7259 1 1 1 1 75 1 1
7259 2 2 1 1 75 2 1
7260 1 1 7 3 46 1 1
7260 2 2 7 3 37 2 1
7260 3 1 7 3 1 3 1
7261 1 2 7 2 34 1 2
7261 2 2 7 2 14 3 2
7261 3 2 7 2 12 3 2
7261 4 2 7 2 8 3 2
7261 5 1 7 2 39 11 2
7262 1 2 2 1 46 1 2
7262 2 1 2 1 10 3 2
7262 3 2 2 1 6 3 2
7263 1 1 6 1 46 1 1
7263 2 2 6 1 38 2 1
7263 3 2 6 1 8 3 1
7263 4 2 6 1 3 3 1
7263 5 1 6 1 2 3 1
7264 1 1 1 1 66 1 1
7264 2 2 1 5 74 2 1
7265 1 1 1 1 74 1 1
7265 2 2 1 1 71 2 1
7266 1 1 1 1 53 1 1
7266 2 1 1 1 19 3 1
7267 1 1 1 2 55 1 1
7267 2 2 1 2 47 2 1
7268 1 1 1 1 40 1 1
7268 2 2 1 1 38 2 1
7268 3 1 1 1 6 3 1
7268 4 1 1 1 17 3 1
7268 5 2 1 1 16 3 1
7269 1 2 1 1 28 1 2
7269 2 1 1 1 32 11 2
7270 1 2 1 1 46 1 1
7270 2 1 1 1 51 2 1
7270 3 2 1 1 22 3 1
7270 4 2 1 1 19 3 1
7271 1 2 2 1 47 1 2
7271 2 1 2 1 20 3 2
7272 1 1 1 1 66 1 1
7272 2 2 1 1 65 2 1
7273 1 2 1 2 51 1 1
7273 2 1 1 2 55 2 1
7273 3 2 1 2 25 3 1
7274 1 1 2 1 64 1 1
7274 2 2 4 1 64 2 1
7275 1 2 6 1 61 1 1
7275 2 1 1 1 60 2 1
7275 3 2 8 1 18 3 1
7276 1 1 1 1 76 1 1
7276 2 2 1 1 74 2 1
7277 1 2 1 1 33 1 1
7277 2 1 1 2 42 2 1
7278 1 2 1 1 37 1 1
7278 2 1 1 1 43 2 1
7278 3 2 1 1 12 3 1
7278 4 2 1 1 8 3 1
7278 5 2 1 1 7 3 1
7279 1 2 1 1 63 1 1
7279 2 1 1 1 65 2 1
7280 1 2 6 1 47 1 1
7280 2 1 1 1 48 2 1
7280 3 1 8 1 17 3 1
7281 1 2 1 1 36 1 1
7281 2 1 1 1 38 2 1
7281 3 1 1 1 5 3 1
7282 1 1 1 1 40 1 1
7282 2 2 1 1 39 2 1
7282 3 1 1 1 7 3 1
7282 4 2 1 1 2 3 1
7283 1 1 1 1 34 1 1
7283 2 2 1 1 30 2 1
7283 3 1 1 1 2 3 1
7284 1 2 1 1 37 1 1
7284 2 1 1 1 40 2 1
7285 1 1 1 1 84 1 1
7285 2 2 1 1 84 2 1
7286 1 1 1 1 28 1 1
7286 2 2 1 1 28 2 1
7286 3 1 1 1 7 3 1
7286 4 1 1 1 5 3 1
7286 5 1 1 1 25 7 1
7287 1 2 1 1 31 1 1
7287 2 1 1 1 5 3 1
7288 1 2 1 1 60 1 1
7288 2 1 1 1 62 2 1
7289 1 1 1 1 87 1 1
7289 2 2 1 1 88 2 1
7289 3 1 1 1 59 3 1
7290 1 2 1 1 43 1 1
7290 2 1 1 1 47 2 1
7290 3 1 1 1 14 3 1
7290 4 2 1 1 11 3 1
7291 1 2 1 1 49 1 2
7291 2 2 1 1 18 3 2
7292 1 1 1 1 77 1 1
7292 2 2 1 1 74 2 1
7293 1 1 1 1 77 1 1
7293 2 1 1 1 73 11 1
7294 1 1 2 1 38 1 2
7294 2 2 2 1 38 2 2
7294 3 2 2 1 10 3 2
7294 4 1 2 1 7 3 2
7294 5 2 2 1 5 3 2
7295 1 1 1 1 77 1 1
7295 2 2 1 1 77 2 1
7296 1 2 1 2 24 1 2
7296 2 1 1 2 5 3 2
7296 3 2 1 2 4 3 2
7296 4 1 1 2 3 3 2
7297 1 1 1 1 47 1 1
7297 2 1 1 1 14 3 1
7297 3 2 1 1 11 3 1
7297 4 2 1 1 8 3 1
7298 1 2 1 1 88 1 1
7298 2 2 1 1 66 3 1
7299 1 1 6 1 56 1 2
7299 2 2 2 1 68 12 2
7299 3 1 2 1 40 12 2
7299 4 2 2 1 33 12 2
7300 1 1 1 1 68 1 1
7300 2 2 1 1 59 2 1
7301 1 1 1 1 54 1 1
7301 2 2 1 1 54 2 1
7301 3 2 1 1 16 3 1
7302 1 2 1 1 58 1 1
7302 2 1 1 1 46 2 1
7303 1 1 1 1 26 1 2
7303 2 2 1 1 24 11 2
7304 1 2 1 1 60 1 1
7304 2 1 1 1 60 2 1
7305 1 1 2 1 50 1 2
7305 2 2 2 1 42 11 2
7306 1 1 5 1 85 1 1
7306 2 2 1 1 84 2 1
7307 1 1 1 1 58 1 1
7307 2 2 1 1 51 2 1
7307 3 2 1 1 11 3 1
7308 1 2 6 1 49 1 1
7308 2 1 1 1 49 2 1
7308 3 2 7 1 17 3 1
7308 4 1 7 1 15 3 1
7309 1 1 1 1 68 1 1
7309 2 2 1 1 74 2 1
7310 1 1 1 1 83 1 1
7310 2 2 1 1 79 2 1
7311 1 2 1 1 62 1 1
7311 2 1 1 1 62 2 1
7312 1 2 2 1 53 1 1
7312 2 1 1 1 9 3 1
7312 3 1 1 1 8 3 1
7312 4 2 2 1 49 7 1
7313 1 1 1 1 49 1 1
7313 2 2 1 1 56 2 1
7314 1 2 2 1 71 1 1
7314 2 1 2 1 80 2 1
7314 3 2 2 1 43 3 1
7315 1 1 1 1 61 1 1
7315 2 2 1 1 60 2 1
7316 1 1 1 5 68 1 1
7316 2 1 1 5 18 3 1
7316 3 2 1 5 17 3 1
7317 1 2 1 1 49 1 1
7317 2 1 2 1 42 2 1
7317 3 1 1 2 33 3 1
7317 4 2 1 2 26 3 1
7317 5 1 1 2 1 9 1
7317 6 2 1 1 26 12 1
7318 1 1 2 1 68 1 1
7318 2 2 1 2 67 2 1
7319 1 2 1 1 52 1 1
7319 2 2 1 1 21 3 1
7320 1 1 1 1 52 1 1
7320 2 2 1 1 51 2 1
7320 3 2 1 1 18 3 1
7320 4 1 1 1 14 3 1
7320 5 2 1 1 86 5 1
7320 6 1 1 1 55 10 1
7321 1 2 1 1 41 1 1
7321 2 1 1 1 49 2 1
7321 3 1 1 1 15 3 1
7321 4 1 1 1 11 3 1
7322 1 2 1 1 46 1 1
7322 2 1 1 1 49 2 1
7322 3 2 1 1 22 3 1
7322 4 1 1 1 17 3 1
7323 1 1 1 1 51 1 1
7323 2 2 6 1 53 2 1
7324 1 2 1 1 29 1 2
7324 2 1 1 1 52 10 2
7324 3 1 1 1 32 12 2
7324 4 1 1 1 12 12 2
7324 5 1 1 1 6 12 2
7325 1 1 1 1 51 1 1
7325 2 2 1 1 53 2 1
7325 3 2 1 1 30 3 1
7325 4 1 1 1 24 3 1
7326 1 2 1 5 38 1 2
7326 2 1 7 5 12 3 2
7326 3 1 1 5 4 3 2
7327 1 1 1 1 84 1 1
7327 2 2 1 1 86 2 1
7327 3 2 1 1 82 10 1
7328 1 1 1 1 68 1 1
7328 2 1 1 1 67 12 1
7328 3 2 1 1 62 12 1
7329 1 2 2 1 68 1 1
7329 2 1 2 1 66 2 1
7330 1 1 1 1 81 1 1
7330 2 2 1 1 82 2 1
7331 1 2 1 1 62 1 1
7331 2 1 1 1 65 2 1
7331 3 1 1 1 29 3 1
7332 1 2 1 1 61 1 1
7332 2 1 1 1 64 2 1
7333 1 2 1 1 62 1 1
7333 2 1 1 1 61 2 1
7334 1 2 4 1 72 1 1
7334 2 1 4 1 75 2 1
7335 1 2 1 1 47 1 1
7335 2 1 1 1 48 2 1
7335 3 2 1 1 24 3 1
7335 4 1 1 1 22 3 1
7336 1 1 1 1 74 1 1
7336 2 2 1 1 70 2 1
7337 1 1 1 1 59 1 2
7337 2 1 1 1 27 3 2
7338 1 1 2 1 73 1 1
7338 2 1 2 1 46 3 1
7339 1 1 1 1 76 1 1
7339 2 2 1 1 77 2 1
7340 1 1 1 1 58 1 1
7340 2 2 1 1 51 2 1
7340 3 1 1 1 15 3 1
7341 1 1 1 1 72 1 1
7341 2 2 1 1 68 2 1
7342 1 1 1 1 56 1 2
7342 2 2 1 1 57 2 2
7343 1 1 1 1 87 1 1
7343 2 2 1 1 85 2 1
7344 1 1 1 1 54 1 1
7344 2 2 1 1 59 2 1
7345 1 2 1 1 27 1 1
7345 2 1 1 1 30 2 1
7345 3 2 1 1 4 3 1
7345 4 2 1 1 2 3 1
7346 1 1 1 1 50 1 1
7346 2 2 1 1 43 2 1
7346 3 1 1 1 3 3 1
7346 4 2 1 1 3 3 1
7347 1 1 6 1 39 1 1
7347 2 2 6 1 32 2 1
7347 3 2 6 1 3 3 1
7348 1 2 2 1 28 1 2
7348 2 1 2 1 10 3 2
7348 3 2 2 1 22 7 2
7348 4 2 2 1 55 5 2
7349 1 1 1 1 55 1 1
7349 2 2 1 1 55 2 1
7349 3 2 1 1 26 3 1
7350 1 2 6 1 40 1 1
7350 2 1 6 1 40 2 1
7350 3 2 6 1 6 3 1
7350 4 2 6 1 3 3 1
7351 1 2 2 1 42 1 1
7351 2 2 2 1 79 5 1
7352 1 2 1 3 27 1 2
7352 2 1 1 3 6 3 2
7352 3 2 1 3 1 3 2
7352 4 1 1 3 33 11 2
7353 1 1 6 1 50 1 2
7353 2 1 6 1 23 3 2
7353 3 2 6 1 45 7 2
7353 4 1 7 2 49 10 2
7354 1 1 1 2 53 1 1
7354 2 2 1 2 51 2 1
7354 3 1 1 2 16 3 1
7354 4 1 1 2 84 5 1
7354 5 1 1 2 51 12 1
7355 1 1 1 1 79 1 1
7355 2 2 1 1 70 2 1
7356 1 2 1 1 74 1 1
7356 2 1 1 1 68 2 1
7357 1 1 1 3 21 1 2
7357 2 2 1 3 4 12 2
7358 1 1 1 1 36 1 1
7358 2 2 1 1 39 2 1
7358 3 2 1 1 1 3 1
7359 1 1 1 1 37 1 1
7359 2 2 1 5 35 2 1
7359 3 1 1 5 2 3 1
7360 1 1 1 1 65 1 1
7360 2 2 1 1 64 2 1
7361 1 1 2 1 62 1 1
7361 2 1 2 1 55 7 1
7361 3 2 2 1 86 10 1
7362 1 1 2 1 62 1 1
7362 2 2 2 1 54 2 1
7363 1 1 8 5 26 1 2
7363 2 1 1 5 36 7 2
7363 3 2 8 5 31 7 2
7363 4 1 8 5 28 7 2
7363 5 1 8 5 60 5 2
7363 6 2 8 5 59 5 2
7364 1 1 6 1 73 1 1
7364 2 2 6 1 63 2 1
7365 1 2 6 2 25 1 2
7365 2 1 7 2 8 3 2
7365 3 1 7 2 5 3 2
7365 4 1 7 2 1 3 2
7365 5 1 7 3 24 11 2
7366 1 1 2 1 59 1 1
7366 2 2 2 1 86 10 1
7367 1 1 7 5 34 1 2
7367 2 2 7 2 28 2 2
7367 3 1 7 5 6 3 2
7367 4 1 7 2 2 3 2
7368 1 2 1 1 37 1 1
7368 2 1 1 1 37 2 1
7368 3 1 1 1 10 3 1
7368 4 1 1 1 7 3 1
7368 5 1 1 1 3 3 1
7369 1 1 3 2 64 1 1
7369 2 2 1 2 54 2 1
7370 1 1 1 1 69 1 1
7370 2 2 1 1 63 2 1
7370 3 2 1 1 93 5 1
7371 1 1 1 1 63 1 1
7371 2 2 1 1 63 2 1
7371 3 2 1 1 39 3 1
7372 1 1 1 1 53 1 2
7372 2 2 1 1 55 2 2
7373 1 2 1 1 59 1 1
7373 2 1 1 1 70 2 1
7374 1 1 2 5 95 1 2
7374 2 2 2 5 57 3 2
7375 1 1 1 2 57 1 2
7375 2 2 1 2 50 2 2
7375 3 1 1 2 15 3 2
7375 4 2 1 2 10 3 2
7376 1 2 2 1 63 1 2
7376 2 1 2 1 65 2 2
7377 1 2 1 1 37 1 2
7377 2 2 1 1 17 3 2
7377 3 2 1 1 13 3 2
7377 4 1 1 1 5 3 2
7378 1 1 1 1 66 1 1
7378 2 2 1 1 67 2 1
7379 1 2 1 1 25 1 2
7379 2 1 1 2 27 11 2
7380 1 1 1 1 53 1 1
7380 2 1 1 1 19 12 1
7381 1 2 7 5 30 1 2
7381 2 1 7 5 4 3 2
7382 1 1 1 1 38 1 1
7382 2 2 1 1 38 11 1
7383 1 2 1 1 39 1 1
7383 2 2 8 3 16 3 1
7383 3 2 1 5 10 3 1
7383 4 1 2 1 43 7 1
7384 1 2 1 1 48 1 1
7384 2 1 1 1 15 3 1
7385 1 1 1 1 58 1 1
7385 2 2 1 1 57 2 1
7385 3 1 1 1 17 3 1
7385 4 2 1 1 14 3 1
7386 1 1 1 1 70 1 1
7386 2 2 1 1 69 2 1
7387 1 1 1 1 53 1 1
7387 2 2 1 1 56 2 1
7388 1 1 1 1 78 1 2
7388 2 2 1 1 79 2 2
7389 1 1 1 1 70 1 1
7389 2 2 1 1 64 2 1
7389 3 1 1 1 26 3 1
7390 1 1 1 5 76 1 1
7390 2 2 1 5 69 2 1
7391 1 1 1 1 76 1 1
7391 2 2 1 1 73 2 1
7392 1 2 3 1 63 1 1
7392 2 1 3 1 62 7 1
7392 3 2 1 1 45 11 1
7393 1 1 7 2 35 1 2
7393 2 1 7 2 43 11 2
7393 3 1 7 2 37 11 2
7394 1 2 2 1 73 1 2
7394 2 1 2 1 69 2 2
7395 1 2 2 1 25 1 2
7395 2 2 2 1 2 3 2
7396 1 2 2 1 40 1 2
7396 2 2 2 1 12 3 2
7397 1 2 1 1 61 1 1
7397 2 1 1 1 61 2 1
7398 1 1 1 1 60 1 1
7398 2 2 1 1 55 2 1
7398 3 2 1 1 23 3 1
7399 1 2 1 2 33 1 2
7399 2 1 2 1 38 2 2
7399 3 1 2 2 6 3 2
7399 4 1 2 2 3 3 2
7399 5 1 8 2 1 3 2
7399 6 1 2 1 18 3 2
7400 1 1 1 1 65 1 1
7400 2 2 1 1 60 2 1
7401 1 2 1 1 77 1 1
7401 2 1 1 1 79 2 1
7402 1 1 1 1 63 1 1
7402 2 2 1 1 58 2 1
7403 1 1 1 1 50 1 1
7403 2 2 1 1 49 2 1
7403 3 2 1 1 17 3 1
7403 4 2 1 1 12 3 1
7404 1 2 1 1 38 1 1
7404 2 1 1 1 38 2 1
7404 3 1 1 1 8 3 1
7404 4 2 1 1 4 3 1
7405 1 1 1 1 67 1 1
7405 2 2 1 1 65 2 1
7406 1 1 1 5 78 1 1
7406 2 2 1 1 70 2 1
7406 3 2 1 5 19 9 1
7406 4 2 1 1 1 9 1
7407 1 1 1 5 52 1 1
7407 2 2 1 5 47 2 1
7407 3 2 1 5 20 3 1
7407 4 1 1 1 10 3 1
7408 1 2 4 1 55 1 1
7408 2 1 4 1 29 3 1
7409 1 1 1 1 52 1 1
7409 2 2 1 1 41 2 1
7409 3 1 1 1 14 3 1
7409 4 1 1 1 12 3 1
7409 5 2 1 1 68 6 1
7410 1 2 1 1 64 1 1
7410 2 1 1 1 65 2 1
7411 1 2 4 1 55 1 1
7411 2 1 4 1 24 3 1
7411 3 2 4 1 18 3 1
7411 4 2 4 1 18 3 1
7412 1 1 1 1 53 1 1
7412 2 2 1 1 51 2 1
7413 1 2 1 3 63 1 1
7413 2 1 1 3 67 2 1
7414 1 2 2 1 32 1 2
7414 2 1 2 1 13 3 2
7414 3 1 2 1 12 3 2
7414 4 2 2 1 9 3 2
7414 5 1 2 1 4 3 2
7414 6 1 2 1 2 3 2
7415 1 2 1 1 51 1 2
7415 2 1 1 1 54 2 2
7415 3 1 1 1 13 3 2
7415 4 1 1 1 13 3 2
7416 1 2 1 1 31 1 1
7416 2 1 1 1 34 11 1
7416 3 1 1 1 33 11 1
7416 4 2 1 1 30 11 1
7416 5 2 1 1 30 11 1
7416 6 2 1 1 32 11 1
7417 1 1 7 2 46 1 1
7417 2 2 1 1 43 2 1
7417 3 2 1 1 20 3 1
7417 4 2 1 1 17 3 1
7417 5 1 1 1 17 3 1
7417 6 1 1 1 5 3 1
7418 1 1 7 5 52 1 1
7418 2 2 7 5 39 2 1
7418 3 2 7 5 12 3 1
7418 4 1 7 5 43 7 1
7419 1 1 1 1 46 1 1
7419 2 2 1 1 34 2 1
7419 3 1 1 1 3 3 1
7419 4 2 1 1 1 3 1
7419 5 2 1 1 8 3 1
7420 1 1 1 1 68 1 1
7420 2 2 1 1 67 2 1
