"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
1215 2 1 1 2 72 2 1 2 1 2 73
1216 2 1 1 1 19 3 1 2 1 1 46
1216 3 2 1 1 17 3 1 2 1 1 46
1217 2 1 1 1 14 4 1 2 1 1 56
1217 3 2 1 1 51 12 1 2 1 1 56
1218 2 2 8 1 32 3 1 2 2 1 61
1218 3 2 8 1 7 8 1 2 2 1 61
1218 4 2 8 1 4 8 1 2 2 1 61
1218 5 1 8 1 27 13 1 2 2 1 61
1219 2 2 1 4 34 2 1 1 1 4 35
1219 3 1 2 1 2 4 1 1 1 4 35
1220 2 2 1 1 46 2 1 1 1 1 46
1220 3 1 1 1 26 3 1 1 1 1 46
1220 4 1 1 1 19 3 1 1 1 1 46
1220 5 2 1 1 10 3 1 1 1 1 46
1220 6 1 1 1 72 7 1 1 1 1 46
1221 2 2 1 1 37 2 1 1 1 1 37
1221 3 1 1 1 13 3 1 1 1 1 37
1221 4 2 1 1 7 3 1 1 1 1 37
1222 2 2 1 1 49 2 1 1 1 1 55
1223 2 2 7 2 25 12 2 1 1 1 31
1224 2 2 1 1 10 3 1 1 1 1 36
1224 3 1 1 1 7 3 1 1 1 1 36
1224 4 2 1 1 32 12 1 1 1 1 36
1225 2 2 1 1 31 2 1 1 1 1 32
1225 3 2 1 1 8 3 1 1 1 1 32
1225 4 1 1 1 4 3 1 1 1 1 32
1226 2 2 6 1 35 2 2 1 1 1 42
1226 3 2 6 1 10 3 2 1 1 1 42
1226 4 2 6 1 55 9 2 1 1 1 42
1227 2 1 4 1 62 2 2 2 4 1 61
1227 3 1 4 1 30 3 2 2 4 1 61
1228 2 1 3 1 42 3 1 2 3 1 81
1229 2 2 1 1 60 2 1 1 1 1 60
1230 2 1 1 1 51 2 1 2 1 1 50
1230 3 1 1 1 16 3 1 2 1 1 50
1230 4 1 1 1 14 3 1 2 1 1 50
1231 2 2 1 1 64 2 1 1 1 1 69
1232 2 2 1 1 72 2 1 1 1 1 77
1233 2 2 1 1 24 2 2 1 1 1 26
1233 3 1 1 1 1 3 2 1 1 1 26
1234 2 2 1 1 62 2 1 1 1 1 69
1235 2 1 1 1 29 2 2 2 1 1 31
1235 3 2 1 1 9 3 2 2 1 1 31
1235 4 2 1 1 1 3 2 2 1 1 31
1236 2 2 1 1 33 2 1 1 1 1 36
1236 3 2 1 1 6 3 1 1 1 1 36
1237 2 2 1 1 69 2 1 1 1 1 73
1238 2 2 1 1 23 3 1 2 1 1 55
1239 2 2 1 1 32 2 1 1 1 1 31
1239 3 2 1 1 3 3 1 1 1 1 31
1239 4 2 1 1 1 3 1 1 1 1 31
1240 2 2 1 1 56 2 1 1 1 1 63
1241 2 1 1 1 53 2 1 2 1 1 56
1242 2 2 1 1 16 3 2 1 1 1 43
1243 2 1 1 1 39 2 1 2 1 1 39
1243 3 1 1 1 9 4 1 2 1 1 39
1243 4 2 1 1 7 4 1 2 1 1 39
1244 2 2 1 1 67 2 1 1 1 1 65
1245 2 2 1 1 54 2 1 1 1 1 58
1245 3 1 1 1 19 3 1 1 1 1 58
1246 2 2 1 1 53 2 2 1 1 2 45
1246 3 2 1 2 17 3 2 1 1 2 45
1247 2 2 1 1 51 2 1 1 1 1 44
1247 3 1 1 1 19 3 1 1 1 1 44
1248 2 1 1 1 41 2 2 2 1 1 40
1248 3 1 1 1 6 3 2 2 1 1 40
1248 4 2 1 1 3 3 2 2 1 1 40
1249 2 2 1 1 55 2 1 1 1 1 55
1249 3 2 1 1 17 3 1 1 1 1 55
1250 2 2 1 1 52 2 1 1 1 1 52
1250 3 1 1 1 21 3 1 1 1 1 52
1251 2 2 1 1 60 12 1 2 1 1 69
1252 2 2 1 1 47 2 1 1 1 1 54
1253 2 2 1 1 34 2 1 1 1 1 37
1254 2 2 1 1 32 2 1 1 1 1 39
1255 2 2 1 1 21 3 1 2 1 1 55
1256 2 1 1 1 13 3 2 2 1 1 42
1256 3 1 1 1 46 12 2 2 1 1 42
1257 2 1 1 1 32 2 1 2 1 1 31
1257 3 1 1 1 1 3 1 2 1 1 31
1258 2 1 1 1 57 2 1 2 1 1 55
1259 2 1 2 1 86 6 2 2 2 1 93
1260 2 1 1 1 74 2 1 2 1 1 70
1261 2 2 1 1 56 2 1 1 1 1 56
1262 2 1 1 1 15 3 1 1 1 1 59
1263 2 2 1 1 46 2 1 1 1 1 50
1263 3 2 1 1 9 3 1 1 1 1 50
1263 4 2 1 1 7 3 1 1 1 1 50
1264 2 1 1 1 11 4 1 2 1 1 53
1264 3 2 1 1 6 4 1 2 1 1 53
1264 4 2 1 1 14 8 1 2 1 1 53
1265 2 2 1 1 23 12 1 1 1 1 25
1266 2 2 1 1 80 2 1 1 1 1 83
1267 2 2 6 1 37 2 1 1 6 1 65
1267 3 2 6 1 8 3 1 1 6 1 65
1267 4 1 6 1 6 3 1 1 6 1 65
1268 2 1 1 1 45 2 1 2 1 1 41
1268 3 2 1 1 13 3 1 2 1 1 41
1268 4 2 1 1 8 3 1 2 1 1 41
1269 2 2 1 4 54 2 1 1 1 4 60
1269 3 2 1 4 25 3 1 1 1 4 60
1269 4 2 1 4 81 7 1 1 1 4 60
1269 5 1 1 4 2 8 1 1 1 4 60
1269 6 1 1 4 25 10 1 1 1 4 60
1270 2 2 1 1 75 2 1 1 1 1 79
1271 2 2 1 1 53 2 1 1 1 1 66
1271 3 1 1 1 30 3 1 1 1 1 66
1272 2 1 1 1 70 2 1 2 1 1 69
1273 2 2 1 1 40 2 1 1 1 1 44
1273 3 1 1 1 13 3 1 1 1 1 44
1273 4 2 1 1 11 3 1 1 1 1 44
1274 2 2 1 1 34 2 1 1 1 1 35
1274 3 1 1 1 9 3 1 1 1 1 35
1274 4 1 1 1 7 3 1 1 1 1 35
1274 5 1 1 1 4 3 1 1 1 1 35
1274 6 2 1 1 1 3 1 1 1 1 35
1275 2 2 1 1 17 3 2 1 1 1 42
1276 2 1 1 1 67 2 1 2 1 1 66
1277 2 1 1 1 85 2 1 2 1 1 80
1277 3 1 1 1 48 3 1 2 1 1 80
1278 2 2 1 1 26 2 1 1 1 1 29
1278 3 1 1 1 2 3 1 1 1 1 29
1279 2 1 1 1 21 3 2 2 1 1 58
1280 2 2 1 1 12 3 2 2 1 1 32
1280 3 1 1 1 32 12 2 2 1 1 32
1281 2 2 1 1 40 3 2 1 1 1 69
1282 2 1 1 1 23 12 2 2 1 1 23
1283 2 2 1 2 7 3 2 2 1 2 25
1283 3 1 1 2 3 3 2 2 1 2 25
1283 4 1 1 2 27 12 2 2 1 2 25
1284 2 2 1 1 65 2 1 1 1 1 70
1285 2 2 1 1 51 2 1 1 1 1 57
1286 2 2 1 3 67 2 1 1 1 1 66
1287 2 2 1 1 65 2 1 1 1 1 68
1288 2 1 2 1 61 2 1 2 2 1 59
1289 2 2 1 1 62 2 1 1 1 1 64
1290 2 2 1 1 21 3 2 2 1 1 40
1290 3 1 1 1 15 3 2 2 1 1 40
1290 4 2 1 1 13 3 2 2 1 1 40
1291 2 2 1 1 89 2 1 1 1 1 90
1291 3 1 1 1 53 3 1 1 1 1 90
1292 2 2 1 1 74 2 1 1 1 1 73
1293 2 1 1 1 31 3 1 1 1 1 65
1294 2 2 1 1 20 3 1 2 1 1 61
1295 2 1 1 2 3 3 2 2 1 2 23
1295 3 2 1 2 1 3 2 2 1 2 23
1295 4 1 1 2 28 12 2 2 1 2 23
1296 2 1 7 3 35 2 2 2 1 1 38
1296 3 2 8 2 3 3 2 2 1 1 38
1296 4 2 8 2 2 3 2 2 1 1 38
1296 5 1 7 3 38 11 2 2 1 1 38
1297 2 1 1 1 66 2 1 2 1 1 54
1297 3 2 1 1 32 3 1 2 1 1 54
1298 2 1 1 1 49 2 1 2 1 1 45
1298 3 2 1 1 14 3 1 2 1 1 45
1299 2 1 1 1 40 2 1 2 1 1 42
1299 3 1 1 1 10 3 1 2 1 1 42
1300 2 1 2 1 3 4 2 2 1 1 52
1300 3 2 1 1 41 12 2 2 1 1 52
1300 4 2 1 1 23 13 2 2 1 1 52
1301 2 1 1 1 45 2 1 2 1 1 43
1301 3 2 1 1 14 3 1 2 1 1 43
1301 4 2 1 1 10 3 1 2 1 1 43
1302 2 2 1 1 63 2 2 1 1 1 68
1302 3 1 1 1 24 3 2 1 1 1 68
1302 4 1 2 1 28 12 2 1 1 1 68
1303 2 1 1 1 9 3 1 1 1 1 38
1303 3 1 1 1 6 3 1 1 1 1 38
1304 2 2 1 1 41 2 1 1 1 1 48
1304 3 1 1 1 17 3 1 1 1 1 48
1304 4 2 1 1 15 3 1 1 1 1 48
1305 2 1 1 1 57 6 1 1 1 1 63
1305 3 2 1 1 76 13 1 1 1 1 63
1306 2 2 1 1 36 2 1 1 1 2 39
1306 3 2 1 1 11 3 1 1 1 2 39
1306 4 2 1 1 4 3 1 1 1 2 39
1307 2 2 1 1 64 2 1 1 1 1 66
1308 2 1 2 1 25 3 2 2 2 1 52
1309 2 2 1 1 22 2 1 1 1 1 24
1309 3 1 1 1 2 3 1 1 1 1 24
1310 2 2 1 1 45 2 1 1 1 1 50
1310 3 2 1 1 16 5 1 1 1 1 50
1311 2 2 1 1 72 2 1 1 1 1 75
1312 2 2 1 1 66 2 1 1 1 1 70
1313 2 1 1 1 48 2 1 2 1 1 45
1313 3 2 1 1 26 3 1 2 1 1 45
1313 4 1 1 1 2 8 1 2 1 1 45
1313 5 2 1 1 9 11 1 2 1 1 45
1314 2 1 6 1 34 2 2 2 6 1 39
1314 3 1 6 1 1 3 2 2 6 1 39
1315 2 2 1 1 39 2 1 1 1 1 46
1315 3 2 1 1 9 3 1 1 1 1 46
1315 4 1 1 1 6 3 1 1 1 1 46
1315 5 1 1 1 3 3 1 1 1 1 46
1316 2 2 1 1 30 2 1 1 1 1 29
1316 3 1 1 1 3 3 1 1 1 1 29
1317 2 2 4 1 55 2 1 1 4 1 57
1318 2 1 1 1 41 2 1 2 1 1 41
1318 3 2 1 1 20 3 1 2 1 1 41
1318 4 1 1 1 17 3 1 2 1 1 41
1319 2 1 1 1 10 3 1 1 1 1 43
1319 3 2 1 1 7 3 1 1 1 1 43
1320 2 2 1 1 70 12 1 1 1 1 73
1321 2 2 1 1 26 3 1 2 1 1 58
1322 2 2 1 1 46 2 1 1 1 1 49
1322 3 2 1 1 18 3 1 1 1 1 49
1323 2 2 1 1 29 2 1 1 6 1 38
1323 3 1 8 1 1 3 1 1 6 1 38
1324 2 1 1 1 11 8 2 2 1 1 64
1324 3 1 1 1 41 12 2 2 1 1 64
1325 2 2 1 1 46 2 1 1 1 1 50
1325 3 1 1 1 8 3 1 1 1 1 50
1326 2 2 1 4 49 7 1 1 8 4 26
1327 2 2 1 1 78 2 1 1 1 1 84
1328 2 2 1 1 48 2 1 1 1 1 58
1328 3 1 1 1 18 3 1 1 1 1 58
1328 4 2 1 1 16 3 1 1 1 1 58
1329 2 1 1 1 2 3 1 1 1 1 32
1329 3 2 1 1 27 12 1 1 1 1 32
1330 2 1 1 1 56 2 1 2 1 1 54
1330 3 1 1 1 27 3 1 2 1 1 54
1331 2 1 7 2 34 2 2 2 7 2 37
1331 3 2 7 2 6 3 2 2 7 2 37
1331 4 1 7 2 1 3 2 2 7 2 37
1332 2 2 1 1 39 2 1 1 1 1 46
1333 2 2 3 1 51 2 2 1 3 1 61
1333 3 1 3 1 31 3 2 1 3 1 61
1334 2 2 1 1 29 2 1 1 1 1 29
1334 3 2 1 1 7 3 1 1 1 1 29
1334 4 2 1 1 4 3 1 1 1 1 29
1335 2 2 1 1 48 3 1 2 1 1 76
1335 3 1 1 1 48 10 1 2 1 1 76
1336 2 2 6 1 4 3 2 2 6 1 46
1337 2 2 1 1 44 2 1 1 1 1 44
1337 3 1 1 1 16 3 1 1 1 1 44
1337 4 2 1 1 15 3 1 1 1 1 44
1338 2 1 1 1 40 3 2 2 1 1 82
1339 2 2 1 1 41 2 1 1 1 1 44
1339 3 1 1 1 12 3 1 1 1 1 44
1339 4 2 1 1 9 3 1 1 1 1 44
1339 5 1 1 1 7 3 1 1 1 1 44
1340 2 1 1 1 11 3 2 2 1 1 27
1340 3 2 1 1 4 3 2 2 1 1 27
1340 4 2 1 1 1 3 2 2 1 1 27
1341 2 2 2 1 55 2 2 1 2 1 57
1342 2 2 1 1 57 2 1 1 1 1 65
1343 2 2 2 1 47 2 1 1 2 1 44
1343 3 1 2 1 16 3 1 1 2 1 44
1343 4 2 2 1 21 4 1 1 2 1 44
1343 5 1 2 1 23 5 1 1 2 1 44
1344 2 1 2 1 55 2 1 2 2 1 58
1345 2 1 1 1 45 2 1 2 1 1 45
1345 3 1 1 1 16 3 1 2 1 1 45
1345 4 2 1 1 14 3 1 2 1 1 45
1346 2 2 2 1 39 2 2 1 2 1 50
1346 3 2 2 1 18 5 2 1 2 1 50
1347 2 1 1 1 16 3 2 1 1 1 41
1347 3 1 1 1 13 3 2 1 1 1 41
1347 4 2 1 1 51 11 2 1 1 1 41
1348 2 2 1 1 63 12 2 1 7 1 58
1349 2 2 1 1 15 3 2 2 1 1 37
1349 3 1 1 1 11 3 2 2 1 1 37
1349 4 2 1 1 6 3 2 2 1 1 37
1350 2 2 1 1 54 2 1 1 1 1 53
1351 2 1 1 1 34 2 1 2 1 1 34
1351 3 1 1 1 8 3 1 2 1 1 34
1351 4 2 1 1 4 3 1 2 1 1 34
1352 2 2 7 2 62 2 1 1 8 5 71
1353 2 2 1 1 49 2 1 1 1 1 51
1353 3 2 1 1 19 3 1 1 1 1 51
1353 4 1 1 1 14 3 1 1 1 1 51
1354 2 1 1 1 32 2 1 2 1 1 41
1354 3 1 1 1 17 3 1 2 1 1 41
1355 2 1 1 1 51 2 1 2 1 1 59
1356 2 2 1 1 43 2 1 1 1 1 46
1356 3 1 1 1 5 3 1 1 1 1 46
1356 4 1 1 1 3 3 1 1 1 1 46
1357 2 2 1 1 58 2 1 1 1 1 60
1358 2 2 1 2 69 2 1 1 1 1 72
1359 2 2 1 1 94 7 2 2 1 1 65
1360 2 1 2 1 94 2 1 2 2 1 87
1361 2 2 1 1 23 2 2 1 1 1 24
1362 2 2 1 1 41 2 1 1 1 1 50
1362 3 1 1 1 9 3 1 1 1 1 50
1362 4 1 1 1 7 3 1 1 1 1 50
1362 5 2 1 1 5 3 1 1 1 1 50
1363 2 1 1 1 62 2 1 2 1 1 58
1364 2 2 4 1 68 2 1 1 4 1 66
1365 2 2 1 2 23 2 2 1 1 2 23
1365 3 2 1 2 1 3 2 1 1 2 23
1366 2 2 1 1 48 2 1 1 1 1 52
1366 3 2 1 1 20 3 1 1 1 1 52
1366 4 2 1 1 16 3 1 1 1 1 52
1367 2 1 1 1 44 12 1 1 1 1 54
1368 2 2 1 1 39 3 2 2 1 1 61
1368 3 1 1 1 20 8 2 2 1 1 61
1369 2 2 1 3 45 2 1 1 1 1 43
1369 3 2 1 1 16 3 1 1 1 1 43
1369 4 2 1 1 6 3 1 1 1 1 43
1369 5 1 1 1 4 3 1 1 1 1 43
1369 6 1 1 1 4 3 1 1 1 1 43
1370 2 1 1 1 35 2 2 2 1 1 34
1370 3 1 1 1 12 3 2 2 1 1 34
1370 4 2 1 1 9 3 2 2 1 1 34
1371 2 2 1 2 35 2 2 1 1 2 49
1371 3 2 1 2 17 3 2 1 1 2 49
1371 4 1 1 2 16 3 2 1 1 2 49
1372 2 2 1 1 39 2 1 1 1 1 38
1372 3 2 1 1 1 3 1 1 1 1 38
1373 2 1 2 1 58 2 2 2 2 1 59
1374 2 2 1 1 49 2 1 1 1 1 50
1374 3 1 1 1 10 3 1 1 1 1 50
1375 2 2 1 1 2 3 2 2 1 1 36
1376 2 2 9 2 29 3 1 2 8 1 50
1376 3 1 7 2 26 3 1 2 8 1 50
1376 4 1 9 2 6 8 1 2 8 1 50
1376 5 1 9 2 6 8 1 2 8 1 50
1377 2 2 1 1 65 12 2 1 1 1 69
1378 2 2 8 5 48 3 2 2 8 5 68
1379 2 2 1 1 62 2 1 1 1 1 61
1380 2 2 1 1 33 3 1 1 1 1 71
1380 3 2 1 1 1 8 1 1 1 1 71
1381 2 1 1 1 63 2 1 2 1 1 54
1382 2 2 1 1 28 2 2 1 1 1 26
1383 2 2 1 1 86 2 1 1 1 1 88
1384 2 1 1 1 49 3 1 2 1 1 85
1385 2 2 1 1 51 3 1 1 1 1 76
1385 3 1 1 1 18 4 1 1 1 1 76
1386 2 1 1 1 29 2 1 2 1 1 33
1386 3 1 1 1 2 3 1 2 1 1 33
1387 2 2 2 1 24 3 1 2 2 1 45
1387 3 1 2 1 21 3 1 2 2 1 45
1387 4 2 2 1 18 3 1 2 2 1 45
1388 2 2 1 1 62 2 1 1 1 1 59
1389 2 2 1 1 33 2 2 1 1 1 35
1389 3 2 1 1 3 3 2 1 1 1 35
1390 2 1 1 1 62 2 2 2 1 1 55
1391 2 2 1 1 18 3 1 2 1 1 43
1391 3 2 1 1 13 3 1 2 1 1 43
1392 2 2 1 1 49 2 1 1 1 1 44
1393 2 1 1 1 33 12 1 2 1 1 30
1394 2 1 1 1 9 3 1 1 1 1 39
1395 2 1 1 1 23 6 1 2 1 1 26
1395 3 2 1 1 55 7 1 2 1 1 26
1395 4 1 1 1 52 7 1 2 1 1 26
1395 5 2 1 1 25 12 1 2 1 1 26
1396 2 2 8 1 27 2 1 1 1 1 29
1396 3 1 8 1 1 3 1 1 1 1 29
1397 2 2 1 1 7 8 1 2 1 1 61
1398 2 1 2 1 23 11 2 1 2 1 75
1399 2 1 1 1 45 2 1 2 1 1 45
1400 2 2 2 1 36 3 2 1 2 1 58
1400 3 1 8 1 18 8 2 1 2 1 58
1400 4 2 2 1 17 8 2 1 2 1 58
1400 5 2 2 1 14 8 2 1 2 1 58
1400 6 1 2 1 11 8 2 1 2 1 58
1401 2 1 2 1 29 3 2 1 2 1 48
1401 3 2 2 1 21 5 2 1 2 1 48
1401 4 2 2 1 51 12 2 1 2 1 48
1402 2 2 1 1 60 2 1 1 1 1 64
1403 2 1 1 1 42 2 1 2 7 2 44
1403 3 1 8 2 2 3 1 2 7 2 44
1404 2 1 1 1 88 2 1 2 1 1 84
1405 2 1 1 2 64 2 1 2 1 1 55
1406 2 2 1 1 61 2 1 1 1 1 61
1407 2 1 1 1 70 2 1 2 1 1 67
1408 2 1 1 1 74 2 1 2 1 1 67
1408 3 2 1 1 33 3 1 2 1 1 67
1409 2 2 2 1 53 2 1 1 2 1 52
1409 3 1 2 1 23 3 1 1 2 1 52
1410 2 2 1 1 47 2 2 1 1 1 53
1410 3 1 1 1 16 3 2 1 1 1 53
1411 2 2 1 5 72 2 1 1 1 5 74
1412 2 2 1 1 10 3 2 2 1 1 25
1412 3 2 1 1 7 3 2 2 1 1 25
1412 4 2 1 1 5 3 2 2 1 1 25
1412 5 1 1 1 25 12 2 2 1 1 25
1413 2 2 1 1 71 2 1 1 1 1 73
1414 2 1 1 1 67 2 1 2 1 1 60
1415 2 2 1 1 66 2 1 1 1 1 68
1415 3 2 1 1 38 3 1 1 1 1 68
1416 2 2 1 1 14 3 1 1 1 1 37
1416 3 2 1 1 8 3 1 1 1 1 37
1416 4 2 1 1 35 11 1 1 1 1 37
1417 2 2 1 1 51 2 1 1 1 1 53
1418 2 1 1 2 51 2 1 2 1 2 48
1419 2 2 1 1 59 2 1 1 1 1 59
1420 2 1 1 1 44 3 1 2 1 1 65
1421 2 1 1 5 15 3 2 2 7 2 38
1421 3 2 7 2 9 3 2 2 7 2 38
1422 2 1 1 1 48 12 2 1 1 1 37
1423 2 1 1 2 51 2 1 2 1 2 46
1423 3 1 1 2 22 3 1 2 1 2 46
1423 4 2 1 2 18 3 1 2 1 2 46
1424 2 1 1 1 55 3 2 1 1 1 88
1425 2 2 1 1 29 2 1 1 1 1 32
1426 2 1 1 1 40 2 2 2 1 1 40
1426 3 2 1 1 20 3 2 2 1 1 40
1426 4 1 1 1 16 3 2 2 1 1 40
1426 5 1 1 1 3 8 2 2 1 1 40
1427 2 2 8 5 48 2 1 1 2 1 48
1428 2 1 1 1 59 3 1 2 1 1 79
1428 3 2 1 1 55 3 1 2 1 1 79
1429 2 2 1 1 48 2 1 1 1 1 49
1430 2 1 2 1 56 12 1 2 1 1 41
1431 2 1 1 1 68 2 1 2 1 1 64
1432 2 2 6 1 27 12 2 1 1 1 28
1433 2 2 1 1 79 2 1 1 1 1 82
1434 2 1 1 1 57 2 1 2 1 1 55
1435 2 2 1 1 51 2 1 1 1 1 52
1435 3 1 1 1 15 3 1 1 1 1 52
1436 2 1 1 1 59 2 1 2 1 1 59
1437 2 2 1 1 74 2 1 1 1 1 80
1437 3 2 1 1 44 5 1 1 1 1 80
1438 2 1 1 1 38 2 2 2 1 1 34
1438 3 2 1 1 12 3 2 2 1 1 34
1438 4 2 1 1 7 3 2 2 1 1 34
1439 2 2 1 1 57 2 1 1 1 1 57
1440 2 2 2 1 50 7 2 2 2 1 32
1441 2 1 1 1 36 2 1 2 1 1 33
1441 3 2 1 1 3 3 1 2 1 1 33
1441 4 2 1 1 1 3 1 2 1 1 33
1442 2 2 1 1 81 2 1 1 1 1 86
1443 2 1 1 1 48 2 1 2 1 1 49
1444 2 2 1 1 28 3 1 2 1 1 54
1444 3 2 1 1 3 8 1 2 1 1 54
1445 2 2 1 1 24 12 2 1 1 1 25
1446 2 1 7 2 20 3 2 1 7 2 47
1446 3 2 7 2 46 11 2 1 7 2 47
1447 2 2 1 1 36 2 1 1 1 1 36
1447 3 2 1 1 13 3 1 1 1 1 36
1447 4 1 1 1 9 3 1 1 1 1 36
1448 2 1 1 1 69 2 1 2 1 1 64
1449 2 1 2 1 55 11 2 1 2 1 59
1450 2 1 1 1 34 12 1 2 1 1 34
1451 2 2 8 3 22 10 1 1 7 5 25
1451 3 2 7 5 38 13 1 1 7 5 25
1452 2 2 1 1 88 2 2 1 1 1 88
1453 2 1 1 2 56 2 1 2 1 2 55
1454 2 1 7 2 21 6 1 1 7 2 31
1454 3 2 7 2 17 6 1 1 7 2 31
1454 4 1 7 2 9 6 1 1 7 2 31
1454 5 2 7 2 38 11 1 1 7 2 31
1455 2 2 1 1 50 2 1 1 1 1 50
1455 3 2 1 1 16 3 1 1 1 1 50
1456 2 2 1 1 39 2 1 1 1 1 44
1456 3 1 1 1 16 11 1 1 1 1 44
1456 4 2 1 1 13 11 1 1 1 1 44
1456 5 2 1 1 11 11 1 1 1 1 44
1457 2 2 1 1 34 2 1 1 1 1 37
1457 3 2 1 1 2 3 1 1 1 1 37
1457 4 1 3 5 6 4 1 1 1 1 37
1458 2 2 1 1 44 2 1 1 1 1 55
1458 3 2 1 1 16 3 1 1 1 1 55
1459 2 2 1 1 31 3 1 2 1 1 57
1459 3 1 1 1 24 3 1 2 1 1 57
1460 2 1 1 1 64 2 1 2 1 1 56
1461 2 1 7 5 68 2 1 2 7 5 52
1461 3 1 1 5 21 3 1 2 7 5 52
1462 2 2 1 1 66 2 1 1 1 1 64
1463 2 2 1 1 16 3 1 1 1 1 52
1464 2 2 1 1 47 2 1 1 1 1 51
1465 2 1 1 1 29 12 2 2 3 1 35
1466 2 1 1 1 25 3 1 2 1 1 42
1467 2 2 1 1 65 11 1 2 1 1 90
1468 2 2 1 1 68 2 1 1 1 1 72
1468 3 1 1 1 23 4 1 1 1 1 72
1469 2 1 1 1 44 2 2 2 1 1 48
1469 3 2 1 1 27 3 2 2 1 1 48
1469 4 1 1 1 19 3 2 2 1 1 48
1469 5 2 1 1 7 3 2 2 1 1 48
1470 2 2 1 1 43 2 1 1 1 1 44
1470 3 2 1 1 13 3 1 1 1 1 44
1471 2 2 1 2 23 2 1 1 1 2 28
1471 3 1 1 2 5 3 1 1 1 2 28
1471 4 1 1 2 1 3 1 1 1 2 28
1472 2 1 1 1 32 2 1 2 1 1 31
1472 3 2 1 1 14 3 1 2 1 1 31
1472 4 2 1 1 7 3 1 2 1 1 31
1472 5 1 1 1 1 3 1 2 1 1 31
1473 2 2 7 2 35 2 2 1 7 2 34
1473 3 2 7 2 12 3 2 1 7 2 34
1473 4 2 7 2 5 3 2 1 7 2 34
1473 5 1 7 2 1 3 2 1 7 2 34
1474 2 1 1 2 26 3 2 1 1 2 57
1475 2 1 1 1 45 12 2 2 1 1 44
1476 2 1 1 1 45 2 1 2 1 1 45
1476 3 2 1 1 8 3 1 2 1 1 45
1477 2 2 2 1 17 3 2 2 2 1 38
1477 3 2 2 1 10 3 2 2 2 1 38
1477 4 1 2 1 2 3 2 2 2 1 38
1478 2 2 1 1 38 2 2 1 1 5 32
1478 3 1 2 1 41 12 2 1 1 5 32
1479 2 1 1 1 66 2 1 2 1 1 66
1480 2 1 1 1 27 3 1 2 1 1 65
1481 2 2 1 1 61 2 1 1 1 1 60
1481 3 2 1 1 15 11 1 1 1 1 60
1482 2 2 1 1 53 2 1 1 1 1 55
1482 3 2 1 1 50 6 1 1 1 1 55
1483 2 2 1 1 46 2 1 1 1 1 46
1483 3 2 1 1 19 3 1 1 1 1 46
1484 2 2 1 1 46 2 1 1 1 1 40
1485 2 2 1 1 15 3 1 2 1 1 49
1485 3 2 1 1 8 3 1 2 1 1 49
1486 2 1 1 1 47 2 1 2 1 1 49
1486 3 1 1 1 21 3 1 2 1 1 49
1486 4 2 1 1 18 3 1 2 1 1 49
1487 2 2 1 1 28 2 1 1 1 1 30
1487 3 1 1 1 3 3 1 1 1 1 30
1488 2 2 1 1 31 2 1 1 1 1 33
1488 3 2 1 1 7 3 1 1 1 1 33
1489 2 2 1 1 52 12 2 1 1 1 54
1489 3 2 1 1 16 13 2 1 1 1 54
1490 2 2 1 5 48 2 1 1 1 1 58
1491 2 2 1 1 64 2 1 1 1 1 67
1491 3 1 1 1 25 3 1 1 1 1 67
1492 2 1 2 1 15 3 2 2 2 1 39
1493 2 2 1 1 75 2 1 1 1 1 69
1494 2 2 1 2 63 2 1 1 1 5 72
1494 3 1 1 2 49 11 1 1 1 5 72
1495 2 2 1 1 56 2 1 1 1 1 62
1496 2 2 1 1 66 12 1 2 1 1 49
1497 2 1 1 1 34 2 2 2 1 1 30
1498 2 2 1 1 87 7 1 2 1 1 61
1498 3 1 1 1 60 11 1 2 1 1 61
1499 2 2 2 1 21 4 2 1 2 1 57
1499 3 2 2 1 54 6 2 1 2 1 57
1499 4 2 2 1 1 8 2 1 2 1 57
1500 2 1 2 1 44 2 2 2 2 1 34
1500 3 1 2 1 10 3 2 2 2 1 34
1500 4 1 2 1 8 3 2 2 2 1 34
1500 5 2 2 1 2 3 2 2 2 1 34
1501 2 2 1 1 57 2 1 1 1 1 52
1502 2 1 1 1 50 2 1 2 1 1 49
1502 3 1 1 1 23 3 1 2 1 1 49
1502 4 2 1 1 70 7 1 2 1 1 49
1502 5 1 1 1 70 7 1 2 1 1 49
1503 2 2 2 1 43 2 1 1 2 1 44
1503 3 2 2 1 19 3 1 1 2 1 44
1503 4 2 2 1 17 3 1 1 2 1 44
1504 2 1 1 1 27 12 2 2 1 1 27
1504 3 1 1 1 27 12 2 2 1 1 27
1505 2 2 1 1 52 2 1 1 1 1 53
1505 3 2 1 1 23 3 1 1 1 1 53
1505 4 1 1 1 20 3 1 1 1 1 53
1505 5 2 1 1 17 3 1 1 1 1 53
1506 2 2 1 1 42 2 1 1 8 1 49
1506 3 2 8 1 17 3 1 1 8 1 49
1506 4 1 8 1 14 3 1 1 8 1 49
1507 2 1 1 1 56 2 1 2 1 1 57
1508 2 2 1 1 24 3 1 2 1 1 57
1509 2 1 1 1 42 2 2 2 1 1 43
1509 3 1 1 1 16 3 2 2 1 1 43
1510 2 1 8 1 9 3 2 2 1 1 45
1510 3 1 8 1 7 3 2 2 1 1 45
1510 4 1 8 1 6 3 2 2 1 1 45
