Hhindex,pernum,sex,race,sthn,age,relate,ownership,householdsize
1719,2,1,2,1,27,3,2,2
1720,1,1,1,1,81,1,1,2
1720,2,2,1,5,78,2,1,2
1721,1,2,1,1,30,1,2,4
1721,2,1,1,1,42,2,2,4
1721,3,2,1,1,12,3,2,4
1721,4,1,1,1,11,3,2,4
1722,1,2,2,1,52,1,1,2
1722,2,2,2,1,16,3,1,2
1723,1,2,1,2,58,1,1,2
1723,2,1,1,2,61,2,1,2
1724,1,1,6,1,48,1,1,4
1724,2,2,6,1,41,2,1,4
1724,3,1,6,1,18,3,1,4
1724,4,2,6,1,16,3,1,4
1725,1,2,1,2,52,1,2,3
1725,2,1,1,2,28,3,2,3
1725,3,2,1,2,13,3,2,3
1726,1,2,7,2,46,1,2,4
1726,2,1,7,2,32,2,2,4
1726,3,1,7,2,24,3,2,4
1726,4,1,7,2,13,3,2,4
1727,1,1,1,1,58,1,1,2
1727,2,2,1,1,62,2,1,2
1728,1,2,5,1,45,1,2,2
1728,2,1,1,1,43,11,2,2
1729,1,1,1,1,59,1,1,2
1729,2,2,1,1,59,2,1,2
1730,1,1,1,1,27,1,1,2
1730,2,2,8,1,27,2,1,2
1731,1,1,1,1,61,1,1,2
1731,2,2,1,1,59,2,1,2
1732,1,1,1,1,76,1,1,2
1732,2,2,1,1,62,2,1,2
1733,1,1,2,1,25,1,2,3
1733,2,2,2,1,4,3,2,3
1733,3,2,2,1,31,11,2,3
1734,1,1,1,1,64,1,1,2
1734,2,2,1,1,62,2,1,2
1735,1,1,1,1,53,1,1,2
1735,2,2,1,1,58,2,1,2
1736,1,1,1,1,65,1,2,3
1736,2,2,1,1,56,2,2,3
1736,3,1,1,1,12,3,2,3
1737,1,1,1,1,64,1,1,3
1737,2,2,1,1,61,2,1,3
1737,3,1,1,1,36,3,1,3
1738,1,2,7,2,83,1,1,2
1738,2,1,7,2,64,3,1,2
1739,1,1,8,1,59,1,1,2
1739,2,2,1,1,55,2,1,2
1740,1,2,1,1,50,1,2,4
1740,2,1,1,1,48,2,2,4
1740,3,1,1,1,27,3,2,4
1740,4,1,1,1,23,3,2,4
1741,1,2,1,2,75,1,1,2
1741,2,1,1,2,49,3,1,2
1742,1,1,1,1,38,1,2,2
1742,2,2,1,1,43,2,2,2
1743,1,1,6,1,32,1,2,4
1743,2,1,8,2,13,3,2,4
1743,3,1,8,2,1,3,2,4
1743,4,2,7,2,28,11,2,4
1744,1,2,1,1,63,1,1,2
1744,2,1,1,1,64,2,1,2
1745,1,2,1,1,55,1,1,3
1745,2,1,1,1,59,2,1,3
1745,3,2,1,1,22,3,1,3
1746,1,1,7,2,57,1,1,3
1746,2,2,7,2,49,2,1,3
1746,3,1,7,2,18,3,1,3
1747,1,2,1,1,36,1,1,2
1747,2,1,1,1,29,2,1,2
1748,1,1,7,2,22,1,2,2
1748,2,2,7,2,22,11,2,2
1749,1,1,1,1,32,1,2,4
1749,2,2,1,1,32,2,2,4
1749,3,1,1,1,13,3,2,4
1749,4,1,1,1,9,3,2,4
1750,1,1,1,1,64,1,1,2
1750,2,2,4,1,54,2,1,2
1751,1,1,6,1,46,1,1,4
1751,2,2,6,1,43,2,1,4
1751,3,2,6,1,8,3,1,4
1751,4,2,6,1,7,3,1,4
1752,1,2,1,2,49,1,2,3
1752,2,1,1,2,48,2,2,3
1752,3,2,1,5,35,11,2,3
1753,1,1,6,1,37,1,2,3
1753,2,2,1,1,38,2,2,3
1753,3,2,8,1,1,3,2,3
1754,1,1,1,1,42,1,1,4
1754,2,2,1,1,43,2,1,4
1754,3,1,1,1,17,3,1,4
1754,4,2,1,1,12,3,1,4
1755,1,1,8,1,50,1,1,3
1755,2,2,8,1,53,2,1,3
1755,3,1,1,1,19,3,1,3
1756,1,1,1,1,21,1,2,2
1756,2,2,8,5,22,12,2,2
1757,1,1,1,1,57,1,1,2
1757,2,2,1,1,53,2,1,2
1758,1,1,1,1,53,1,2,2
1758,2,2,1,2,38,2,2,2
1759,1,1,1,1,28,1,1,3
1759,2,2,1,1,26,2,1,3
1759,3,1,1,1,1,3,1,3
1760,1,2,1,1,63,1,2,2
1760,2,1,1,1,71,2,2,2
1761,1,1,1,1,56,1,2,2
1761,2,2,1,1,53,11,2,2
1762,1,1,1,1,35,1,1,2
1762,2,2,1,1,36,2,1,2
1763,1,1,1,1,35,1,2,3
1763,2,1,1,1,85,5,2,3
1763,3,2,1,1,71,5,2,3
1764,1,1,1,1,34,1,1,3
1764,2,1,6,1,43,12,1,3
1764,3,1,1,1,30,12,1,3
1765,1,1,2,1,31,1,2,2
1765,2,1,2,1,26,11,2,2
1766,1,1,1,5,52,1,1,2
1766,2,2,1,1,51,2,1,2
1767,1,1,1,1,67,1,1,2
1767,2,2,1,1,67,2,1,2
1768,1,2,1,1,58,1,1,2
1768,2,1,1,2,30,3,1,2
1769,1,1,8,2,23,1,2,3
1769,2,1,8,2,33,11,2,3
1769,3,1,8,2,31,11,2,3
1770,1,2,1,1,39,1,1,4
1770,2,1,1,1,45,2,1,4
1770,3,1,1,1,14,3,1,4
1770,4,2,1,1,12,3,1,4
1771,1,2,1,1,38,1,1,3
1771,2,1,1,1,36,2,1,3
1771,3,1,1,1,31,12,1,3
1772,1,1,3,2,45,1,1,4
1772,2,2,7,5,55,2,1,4
1772,3,2,7,2,14,3,1,4
1772,4,1,7,5,29,3,1,4
1773,1,2,6,1,69,1,1,3
1773,2,1,6,1,79,2,1,3
1773,3,2,6,1,31,3,1,3
1774,1,1,1,5,78,1,1,4
1774,2,2,1,5,74,2,1,4
1774,3,2,1,1,40,3,1,4
1774,4,2,1,1,6,9,1,4
1775,1,1,6,1,50,1,1,2
1775,2,2,6,1,35,2,1,2
1776,1,1,5,1,77,1,1,2
1776,2,2,5,1,73,2,1,2
1777,1,2,1,1,30,1,2,2
1777,2,1,1,1,29,11,2,2
1778,1,1,1,1,62,1,1,3
1778,2,2,1,1,63,2,1,3
1778,3,1,1,1,27,3,1,3
1779,1,1,1,2,67,1,1,2
1779,2,2,1,2,63,2,1,2
1780,1,1,1,1,23,1,1,3
1780,2,2,1,1,23,2,1,3
1780,3,2,1,1,3,3,1,3
1781,1,1,1,1,52,1,1,2
1781,2,1,1,1,6,3,1,2
1782,1,1,1,2,60,1,1,3
1782,2,2,1,2,62,2,1,3
1782,3,1,1,2,42,3,1,3
1783,1,1,6,1,41,1,2,4
1783,2,2,6,1,35,2,2,4
1783,3,2,6,1,5,3,2,4
1783,4,2,6,1,2,3,2,4
1784,1,2,2,1,39,1,1,4
1784,2,1,2,1,20,3,1,4
1784,3,2,2,1,16,3,1,4
1784,4,2,2,1,8,3,1,4
1785,1,2,1,2,35,1,2,3
1785,2,2,1,2,19,3,2,3
1785,3,2,1,2,9,3,2,3
1786,1,1,1,1,38,1,2,3
1786,2,2,1,1,36,2,2,3
1786,3,1,1,1,4,3,2,3
1787,1,2,1,1,36,1,2,2
1787,2,1,1,1,14,3,2,2
1788,1,1,1,1,24,1,2,2
1788,2,2,1,1,20,11,2,2
1789,1,1,1,2,67,1,2,2
1789,2,2,1,2,68,2,2,2
1790,1,1,1,1,50,1,2,3
1790,2,2,1,1,46,2,2,3
1790,3,1,1,1,12,3,2,3
1791,1,1,1,1,50,1,2,4
1791,2,2,1,1,51,2,2,4
1791,3,1,1,1,19,3,2,4
1791,4,2,1,1,19,3,2,4
1792,1,1,1,1,76,1,1,2
1792,2,2,1,1,76,2,1,2
1793,1,2,6,1,53,1,1,2
1793,2,2,6,1,28,3,1,2
1794,1,2,2,1,76,1,1,3
1794,2,1,2,1,76,2,1,3
1794,3,2,2,1,50,3,1,3
1795,1,2,7,2,34,1,2,4
1795,2,1,7,2,42,2,2,4
1795,3,1,7,2,16,3,2,4
1795,4,1,7,2,4,3,2,4
1796,1,2,3,1,56,1,2,3
1796,2,1,7,2,60,2,2,3
1796,3,1,3,1,17,9,2,3
1797,1,1,1,1,58,1,1,2
1797,2,1,1,1,29,3,1,2
1798,1,1,1,1,83,1,1,2
1798,2,2,1,1,82,2,1,2
1799,1,2,1,1,61,1,1,2
1799,2,1,1,1,56,11,1,2
1800,1,1,1,1,42,1,1,4
1800,2,2,1,1,41,2,1,4
1800,3,2,1,1,13,3,1,4
1800,4,1,1,1,10,3,1,4
1801,1,1,1,1,43,1,1,3
1801,2,2,1,1,33,2,1,3
1801,3,2,1,1,4,3,1,3
1802,1,1,1,2,51,1,1,4
1802,2,2,1,2,50,2,1,4
1802,3,2,1,2,24,3,1,4
1802,4,2,1,2,18,3,1,4
1803,1,1,1,1,71,1,1,2
1803,2,2,1,1,66,2,1,2
1804,1,1,8,1,54,1,2,2
1804,2,2,8,1,25,3,2,2
1805,1,2,1,1,34,1,1,4
1805,2,1,1,1,17,3,1,4
1805,3,2,1,1,11,3,1,4
1805,4,1,1,1,7,3,1,4
1806,1,2,1,1,74,1,1,2
1806,2,1,1,1,76,2,1,2
1807,1,1,1,1,74,1,2,2
1807,2,2,1,1,25,3,2,2
1808,1,1,7,2,60,1,2,3
1808,2,1,7,2,17,3,2,3
1808,3,2,7,2,16,3,2,3
1809,1,1,1,1,41,1,1,4
1809,2,1,1,1,73,5,1,4
1809,3,2,1,1,73,5,1,4
1809,4,2,1,1,52,7,1,4
1810,1,1,1,1,46,1,2,2
1810,2,2,1,1,54,2,2,2
1811,1,2,1,2,30,1,2,2
1811,2,2,1,2,24,7,2,2
1812,1,1,1,1,82,1,1,2
1812,2,2,1,1,80,2,1,2
1813,1,1,1,2,28,1,1,4
1813,2,2,1,1,27,2,1,4
1813,3,1,1,1,7,3,1,4
1813,4,2,1,1,3,3,1,4
1814,1,1,1,1,83,1,1,2
1814,2,2,1,1,83,2,1,2
1815,1,1,1,1,66,1,1,2
1815,2,2,1,1,66,2,1,2
1816,1,1,1,1,43,1,1,4
1816,2,2,1,1,43,2,1,4
1816,3,1,1,1,15,3,1,4
1816,4,2,1,1,11,3,1,4
1817,1,1,1,1,64,1,1,2
1817,2,2,1,1,60,2,1,2
1818,1,2,4,1,69,1,1,3
1818,2,1,4,1,41,3,1,3
1818,3,2,1,1,25,4,1,3
1819,1,1,1,1,71,1,2,2
1819,2,2,1,1,68,2,2,2
1820,1,1,1,1,94,1,1,2
1820,2,2,1,1,70,2,1,2
1821,1,1,5,1,58,1,2,2
1821,2,2,5,1,55,2,2,2
1822,1,1,1,1,70,1,1,2
1822,2,2,1,1,69,2,1,2
1823,1,1,1,1,61,1,1,2
1823,2,2,1,1,60,2,1,2
1824,1,2,8,1,63,1,2,2
1824,2,2,1,1,34,3,2,2
1825,1,2,1,1,33,1,2,4
1825,2,1,1,1,31,2,2,4
1825,3,1,1,1,10,3,2,4
1825,4,1,1,1,6,3,2,4
1826,1,1,1,2,63,1,1,4
1826,2,2,1,2,47,2,1,4
1826,3,2,1,2,21,3,1,4
1826,4,1,1,2,14,3,1,4
1827,1,1,1,1,76,1,1,2
1827,2,2,1,1,72,2,1,2
1828,1,2,1,1,43,1,1,3
1828,2,1,1,1,47,2,1,3
1828,3,2,1,1,2,3,1,3
1829,1,2,1,2,40,1,1,3
1829,2,1,1,2,61,5,1,3
1829,3,2,1,2,60,5,1,3
1830,1,2,1,1,55,1,1,2
1830,2,1,1,1,72,2,1,2
1831,1,2,2,1,55,1,2,2
1831,2,1,2,1,49,11,2,2
1832,1,1,1,1,50,1,2,2
1832,2,2,1,1,47,2,2,2
1833,1,2,1,1,24,1,2,2
1833,2,2,1,1,21,11,2,2
1834,1,2,1,1,57,1,2,2
1834,2,1,8,2,26,3,2,2
1835,1,1,1,1,38,1,1,4
1835,2,2,1,1,37,2,1,4
1835,3,2,1,1,16,3,1,4
1835,4,1,1,1,10,3,1,4
1836,1,1,1,1,63,1,1,2
1836,2,2,1,1,61,2,1,2
1837,1,2,1,5,63,1,1,3
1837,2,2,1,5,26,3,1,3
1837,3,2,1,5,50,7,1,3
1838,1,1,1,1,28,1,2,2
1838,2,1,1,1,62,5,2,2
1839,1,1,1,1,35,1,2,3
1839,2,2,1,1,37,11,2,3
1839,3,2,1,1,33,11,2,3
1840,1,2,1,2,61,1,2,4
1840,2,2,1,2,46,3,2,4
1840,3,1,1,2,11,9,2,4
1840,4,1,1,2,8,9,2,4
1841,1,2,2,1,74,1,1,3
1841,2,2,2,1,28,9,1,3
1841,3,2,2,1,11,9,1,3
1842,1,1,1,1,74,1,1,4
1842,2,2,1,1,72,2,1,4
1842,3,1,1,1,50,3,1,4
1842,4,1,1,1,18,9,1,4
1843,1,1,4,1,63,1,1,2
1843,2,2,4,1,60,2,1,2
1844,1,2,6,1,60,1,1,4
1844,2,1,6,1,62,2,1,4
1844,3,2,6,1,27,3,1,4
1844,4,1,6,1,84,5,1,4
1845,1,1,7,5,40,1,1,4
1845,2,2,1,1,41,2,1,4
1845,3,1,1,1,5,3,1,4
1845,4,1,1,1,3,3,1,4
1846,1,1,1,1,62,1,1,2
1846,2,2,3,1,53,2,1,2
1847,1,1,1,1,68,1,1,3
1847,2,2,1,1,50,11,1,3
1847,3,2,1,1,66,12,1,3
1848,1,1,1,2,70,1,2,2
1848,2,2,1,2,60,2,2,2
1849,1,1,8,1,55,1,1,4
1849,2,2,8,1,63,2,1,4
1849,3,2,8,1,18,3,1,4
1849,4,2,8,1,16,3,1,4
1850,1,2,1,1,48,1,1,3
1850,2,1,1,1,47,2,1,3
1850,3,1,1,1,17,3,1,3
1851,1,1,2,1,51,1,1,2
1851,2,2,2,1,71,5,1,2
1852,1,1,1,2,79,1,1,2
1852,2,2,1,2,62,2,1,2
1853,1,1,1,1,56,1,1,4
1853,2,2,1,1,57,2,1,4
1853,3,1,1,1,16,3,1,4
1853,4,2,1,1,11,3,1,4
1854,1,1,1,1,66,1,1,2
1854,2,2,1,1,53,2,1,2
1855,1,2,1,1,57,1,1,2
1855,2,1,1,1,60,2,1,2
1856,1,2,1,1,58,1,1,2
1856,2,1,1,1,60,2,1,2
1857,1,1,1,1,56,1,1,2
1857,2,2,1,2,54,2,1,2
1858,1,1,4,1,79,1,1,3
1858,2,2,4,1,56,2,1,3
1858,3,1,4,1,20,3,1,3
1859,1,2,1,1,58,1,1,3
1859,2,1,1,1,58,2,1,3
1859,3,2,1,1,26,3,1,3
1860,1,2,1,1,28,1,2,3
1860,2,1,1,1,30,2,2,3
1860,3,2,1,1,1,3,2,3
1861,1,1,1,1,28,1,1,4
1861,2,2,2,1,28,2,1,4
1861,3,1,8,1,5,3,1,4
1861,4,1,8,1,2,3,1,4
1862,1,1,1,1,61,1,1,2
1862,2,2,1,1,61,2,1,2
1863,1,2,4,1,46,1,1,3
1863,2,2,6,1,15,3,1,3
1863,3,1,6,1,14,3,1,3
1864,1,1,1,1,33,1,2,2
1864,2,2,1,2,27,11,2,2
1865,1,1,1,1,31,1,1,3
1865,2,2,1,1,31,2,1,3
1865,3,2,1,1,4,3,1,3
1866,1,1,1,1,69,1,1,2
1866,2,2,1,1,70,2,1,2
1867,1,1,1,1,59,1,1,2
1867,2,2,1,1,59,2,1,2
1868,1,2,1,1,59,1,1,3
1868,2,1,1,1,21,9,1,3
1868,3,1,1,1,15,9,1,3
1869,1,1,1,1,57,1,1,2
1869,2,2,1,1,60,2,1,2
1870,1,1,1,1,57,1,1,2
1870,2,2,1,1,52,2,1,2
1871,1,1,4,1,68,1,2,2
1871,2,2,4,1,63,2,2,2
1872,1,1,1,2,40,1,2,4
1872,2,2,1,2,33,2,2,4
1872,3,2,1,2,11,3,2,4
1872,4,2,1,2,3,3,2,4
1873,1,2,4,1,56,1,1,2
1873,2,2,4,1,28,3,1,2
1874,1,1,1,1,76,1,1,2
1874,2,2,1,1,71,2,1,2
1875,1,1,1,5,45,1,1,4
1875,2,2,1,5,42,2,1,4
1875,3,2,1,5,7,3,1,4
1875,4,2,1,5,3,3,1,4
1876,1,1,1,1,66,1,1,2
1876,2,2,1,1,64,2,1,2
1877,1,1,1,1,56,1,1,3
1877,2,2,1,1,56,2,1,3
1877,3,2,1,1,22,3,1,3
1878,1,2,1,2,51,1,1,2
1878,2,1,1,2,24,3,1,2
1879,1,2,1,5,37,1,2,3
1879,2,2,1,5,20,3,2,3
1879,3,1,1,5,19,3,2,3
1880,1,2,8,2,49,1,1,3
1880,2,1,3,2,50,2,1,3
1880,3,2,8,2,28,3,1,3
1881,1,1,1,2,34,1,2,4
1881,2,2,1,1,27,2,2,4
1881,3,1,1,1,5,3,2,4
1881,4,2,1,1,1,3,2,4
1882,1,2,7,5,30,1,2,3
1882,2,1,7,5,9,3,2,3
1882,3,1,7,5,3,3,2,3
1883,1,2,2,1,50,1,2,4
1883,2,2,2,1,51,11,2,4
1883,3,2,2,1,5,12,2,4
1883,4,1,2,1,4,12,2,4
1884,1,1,1,1,53,1,1,3
1884,2,2,1,1,57,2,1,3
1884,3,2,1,1,94,6,1,3
1885,1,2,1,2,33,1,1,4
1885,2,2,1,2,12,3,1,4
1885,3,1,1,2,10,3,1,4
1885,4,2,1,2,5,3,1,4
1886,1,2,1,2,50,1,2,2
1886,2,1,1,2,38,11,2,2
1887,1,1,1,1,45,1,1,4
1887,2,2,1,1,41,2,1,4
1887,3,1,1,1,19,3,1,4
1887,4,2,1,1,16,3,1,4
1888,1,1,1,1,59,1,1,2
1888,2,2,1,1,58,2,1,2
1889,1,2,1,1,79,1,1,2
1889,2,1,1,1,51,3,1,2
1890,1,1,1,1,64,1,1,2
1890,2,2,1,1,62,2,1,2
1891,1,1,1,1,46,1,1,2
1891,2,2,1,1,66,5,1,2
1892,1,2,4,1,42,1,1,3
1892,2,1,4,1,79,5,1,3
1892,3,2,4,1,65,5,1,3
1893,1,1,1,1,81,1,2,2
1893,2,2,8,1,68,2,2,2
1894,1,2,6,1,46,1,1,4
1894,2,1,6,1,21,3,1,4
1894,3,1,6,1,16,3,1,4
1894,4,1,6,1,11,3,1,4
1895,1,1,1,2,44,1,2,4
1895,2,2,1,2,41,2,2,4
1895,3,2,1,2,13,3,2,4
1895,4,1,1,2,10,3,2,4
1896,1,2,1,1,52,1,1,3
1896,2,1,1,1,53,2,1,3
1896,3,1,8,2,29,3,1,3
1897,1,1,1,1,49,1,1,3
1897,2,1,8,1,17,3,1,3
1897,3,2,1,1,7,3,1,3
1898,1,1,6,1,51,1,1,3
1898,2,2,6,1,40,2,1,3
1898,3,1,4,1,7,3,1,3
1899,1,2,1,1,37,1,1,2
1899,2,1,1,1,14,3,1,2
1900,1,1,1,1,57,1,2,3
1900,2,1,1,1,21,3,2,3
1900,3,1,1,1,16,3,2,3
1901,1,1,8,1,88,1,2,2
1901,2,2,8,1,57,3,2,2
1902,1,1,1,1,58,1,1,3
1902,2,2,1,1,61,2,1,3
1902,3,2,1,1,23,9,1,3
1903,1,2,1,1,62,1,1,2
1903,2,1,1,1,72,2,1,2
1904,1,1,6,1,49,1,1,3
1904,2,2,6,1,45,2,1,3
1904,3,1,6,1,17,3,1,3
1905,1,2,1,1,50,1,1,2
1905,2,1,1,1,48,2,1,2
1906,1,1,1,1,57,1,1,2
1906,2,2,1,1,19,3,1,2
1907,1,1,5,1,72,1,1,2
1907,2,2,1,1,72,2,1,2
1908,1,2,1,1,41,1,1,4
1908,2,1,1,1,44,2,1,4
1908,3,1,1,1,10,3,1,4
1908,4,1,1,1,9,3,1,4
1909,1,1,1,1,71,1,1,2
1909,2,2,1,1,71,2,1,2
1910,1,2,1,1,71,1,1,2
1910,2,1,1,1,72,2,1,2
1911,1,1,6,1,40,1,1,2
1911,2,1,1,1,41,11,1,2
1912,1,2,1,1,55,1,1,2
1912,2,1,1,1,53,2,1,2
1913,1,1,1,1,50,1,2,3
1913,2,2,1,1,53,2,2,3
1913,3,2,1,1,22,3,2,3
1914,1,2,1,1,66,1,1,2
1914,2,1,1,1,79,2,1,2
1915,1,1,2,1,20,1,2,2
1915,2,2,6,1,19,11,2,2
1916,1,2,6,1,35,1,1,2
1916,2,1,8,1,35,11,1,2
1917,1,2,1,1,74,1,1,2
1917,2,1,1,1,75,2,1,2
1918,1,1,1,1,40,1,1,4
1918,2,2,1,1,45,2,1,4
1918,3,1,1,1,15,3,1,4
1918,4,1,1,1,12,3,1,4
1919,1,2,1,1,70,1,1,2
1919,2,1,1,1,71,2,1,2
1920,1,1,1,2,31,1,1,4
1920,2,2,1,2,32,2,1,4
1920,3,1,1,2,7,3,1,4
1920,4,2,1,2,2,3,1,4
1921,1,1,1,2,43,1,2,4
1921,2,2,1,2,28,2,2,4
1921,3,1,1,2,12,3,2,4
1921,4,2,1,2,5,3,2,4
1922,1,2,1,1,63,1,1,2
1922,2,1,1,1,64,2,1,2
1923,1,1,5,1,74,1,1,2
1923,2,2,5,1,68,2,1,2
1924,1,2,2,1,62,1,1,3
1924,2,1,2,1,62,2,1,3
1924,3,1,2,1,55,7,1,3
1925,1,2,2,1,25,1,2,4
1925,2,2,2,1,4,3,2,4
1925,3,1,2,1,2,3,2,4
1925,4,1,3,1,27,11,2,4
1926,1,1,2,1,49,1,1,4
1926,2,2,2,1,47,2,1,4
1926,3,2,2,1,22,3,1,4
1926,4,2,2,1,18,3,1,4
1927,1,2,1,1,59,1,1,2
1927,2,2,1,1,74,5,1,2
1928,1,1,4,1,65,1,1,2
1928,2,2,4,1,57,2,1,2
1929,1,1,7,2,51,1,2,3
1929,2,2,8,2,20,3,2,3
1929,3,1,8,2,18,3,2,3
1930,1,2,1,1,78,1,1,2
1930,2,1,1,1,87,2,1,2
1931,1,2,1,1,32,1,2,3
1931,2,2,1,1,5,3,2,3
1931,3,1,1,1,4,3,2,3
1932,1,2,1,2,38,1,2,3
1932,2,1,1,2,39,2,2,3
1932,3,2,1,2,6,3,2,3
1933,1,1,1,1,29,1,2,2
1933,2,2,1,1,28,2,2,2
1934,1,1,1,1,46,1,1,4
1934,2,2,1,1,45,2,1,4
1934,3,2,1,1,16,3,1,4
1934,4,1,1,1,13,3,1,4
1935,1,1,1,1,26,1,2,3
1935,2,2,1,1,26,2,2,3
1935,3,1,1,1,2,3,2,3
1936,1,2,1,2,41,1,2,4
1936,2,1,1,2,43,2,2,4
1936,3,1,8,2,19,3,2,4
1936,4,2,1,2,9,3,2,4
1937,1,2,1,1,62,1,2,2
1937,2,1,1,1,63,2,2,2
1938,1,2,1,1,48,1,1,2
1938,2,1,1,1,48,2,1,2
1939,1,1,4,1,51,1,2,3
1939,2,2,4,1,52,2,2,3
1939,3,1,4,1,25,3,2,3
1940,1,1,1,1,35,1,1,3
1940,2,2,1,1,37,2,1,3
1940,3,2,1,1,6,3,1,3
1941,1,2,1,1,71,1,1,2
1941,2,1,1,1,73,2,1,2
1942,1,2,1,5,53,1,2,3
1942,2,2,1,5,34,3,2,3
1942,3,1,1,5,33,3,2,3
1943,1,1,1,1,54,1,1,4
1943,2,2,1,1,55,2,1,4
1943,3,2,1,1,15,3,1,4
1943,4,2,1,1,8,3,1,4
1944,1,1,1,1,49,1,1,4
1944,2,2,1,1,47,2,1,4
1944,3,2,1,1,18,3,1,4
1944,4,2,1,1,24,3,1,4
1945,1,1,6,1,31,1,2,2
1945,2,2,6,1,31,2,2,2
1946,1,1,1,2,24,1,2,3
1946,2,1,1,1,23,11,2,3
1946,3,1,1,1,23,11,2,3
1947,1,1,1,1,52,1,1,2
1947,2,2,1,1,51,11,1,2
1948,1,1,1,1,60,1,1,2
1948,2,2,1,1,58,2,1,2
1949,1,2,3,1,79,1,1,2
1949,2,2,3,1,59,10,1,2
1950,1,1,4,1,40,1,1,4
1950,2,2,1,1,40,2,1,4
1950,3,2,4,1,17,3,1,4
1950,4,2,4,1,16,3,1,4
1951,1,2,1,2,34,1,1,3
1951,2,1,2,1,14,3,1,3
1951,3,1,2,1,40,11,1,3
1952,1,1,1,4,46,1,1,4
1952,2,1,1,4,16,3,1,4
1952,3,1,1,4,16,3,1,4
1952,4,2,1,1,46,11,1,4
1953,1,1,7,2,49,1,2,3
1953,2,2,7,2,40,2,2,3
1953,3,2,7,2,19,3,2,3
1954,1,2,3,1,52,1,1,3
1954,2,1,3,1,56,2,1,3
1954,3,1,3,1,31,3,1,3
1955,1,2,1,1,46,1,2,2
1955,2,1,8,1,45,2,2,2
1956,1,1,1,1,74,1,1,2
1956,2,2,1,1,70,2,1,2
1957,1,1,1,1,69,1,1,2
1957,2,2,1,1,61,2,1,2
1958,1,1,1,1,33,1,1,2
1958,2,2,1,1,29,11,1,2
1959,1,1,1,2,31,1,2,3
1959,2,2,1,1,59,11,2,3
1959,3,1,1,1,24,11,2,3
1960,1,1,1,1,64,1,1,2
1960,2,2,1,1,62,2,1,2
1961,1,1,1,1,48,1,1,3
1961,2,2,1,1,48,2,1,3
1961,3,1,1,1,7,3,1,3
1962,1,2,1,1,30,1,1,2
1962,2,1,1,1,3,3,1,2
1963,1,2,1,1,46,1,1,2
1963,2,1,1,1,74,2,1,2
1964,1,2,5,1,58,1,1,2
1964,2,1,1,1,62,2,1,2
1965,1,1,1,1,94,1,1,2
1965,2,2,1,1,87,2,1,2
1966,1,1,1,1,52,1,1,4
1966,2,2,1,2,44,2,1,4
1966,3,1,1,2,20,3,1,4
1966,4,1,1,2,16,3,1,4
1967,1,1,2,1,63,1,2,2
1967,2,2,2,1,82,2,2,2
1968,1,1,1,1,68,1,1,3
1968,2,2,1,1,67,2,1,3
1968,3,1,1,1,38,3,1,3
1969,1,1,1,1,49,1,1,3
1969,2,2,1,1,46,2,1,3
1969,3,1,1,1,4,3,1,3
1970,1,1,1,1,67,1,1,2
1970,2,2,1,2,68,2,1,2
1971,1,2,3,2,59,1,1,2
1971,2,1,3,2,23,3,1,2
1972,1,1,1,3,54,1,1,2
1972,2,2,1,2,53,2,1,2
1973,1,1,4,1,59,1,1,3
1973,2,2,4,1,49,2,1,3
1973,3,1,4,1,13,3,1,3
1974,1,1,1,1,71,1,1,2
1974,2,2,1,1,58,2,1,2
1975,1,2,6,1,34,1,2,2
1975,2,2,3,2,19,11,2,2
1976,1,1,1,1,79,1,1,2
1976,2,2,1,1,75,2,1,2
1977,1,1,1,2,83,1,1,3
1977,2,2,1,2,76,2,1,3
1977,3,2,1,2,31,9,1,3
1978,1,1,1,1,81,1,1,2
1978,2,2,1,1,62,2,1,2
1979,1,2,1,1,44,1,1,4
1979,2,1,1,1,46,2,1,4
1979,3,2,1,1,6,3,1,4
1979,4,1,1,1,5,3,1,4
1980,1,1,1,1,71,1,1,2
1980,2,2,1,1,68,2,1,2
1981,1,2,1,1,53,1,1,3
1981,2,1,1,1,40,2,1,3
1981,3,2,1,1,13,3,1,3
1982,1,2,1,1,26,1,2,2
1982,2,1,1,1,27,11,2,2
1983,1,1,1,2,30,1,1,4
1983,2,1,1,2,60,5,1,4
1983,3,2,1,2,56,5,1,4
1983,4,1,1,2,24,7,1,4
1984,1,2,2,1,49,1,1,4
1984,2,1,2,1,17,3,1,4
1984,3,1,2,1,12,3,1,4
1984,4,1,2,1,25,11,1,4
1985,1,1,1,1,68,1,1,2
1985,2,2,1,1,65,2,1,2
1986,1,1,1,1,57,1,1,2
1986,2,1,1,1,52,12,1,2
1987,1,2,4,1,39,1,1,4
1987,2,1,6,1,39,2,1,4
1987,3,1,6,1,9,3,1,4
1987,4,2,6,1,7,3,1,4
1988,1,2,1,1,62,1,1,2
1988,2,1,1,1,63,2,1,2
1989,1,1,1,1,47,1,1,4
1989,2,2,1,1,47,2,1,4
1989,3,2,1,1,19,3,1,4
1989,4,1,1,1,79,5,1,4
1990,1,1,6,1,40,1,1,4
1990,2,2,6,1,38,2,1,4
1990,3,2,6,1,10,3,1,4
1990,4,2,6,1,8,3,1,4
1991,1,2,1,1,66,1,1,2
1991,2,1,1,1,66,2,1,2
1992,1,2,1,2,49,1,2,3
1992,2,1,1,2,48,2,2,3
1992,3,2,1,2,17,3,2,3
